question_id,context_id,title,context,question,answer,question_type
11,4,豊田市中央図書館,"1955年(昭和30年)3月には夜間開館を開始した。
6月にはアメリカ文化センター(A.C.C.)から資料の寄贈を受け、図書館にA.C.C.資料室を併設した。
8月には内藤政光から挙母藩蔵書3,200冊の一括寄贈を受け、5か年計画で進めていた蔵書1万冊に到達した。
この際には職員が4人に増やされている。
1959年(昭和34年)1月1日には挙母市が豊田市に市名変更し、挙母市立図書館から豊田市立図書館に改称した。
1960年(昭和35年)5月11日には鉄筋コンクリート造2階建てで99m2の書庫を増築した。
1921年(大正10年)に竣工した喜多町時代の建物は、1970年以後には准看護学校や青少年相談所などとしても使用され、2005年(平成17年)からは豊田市近代の産業とくらし発見館として使用されている。
この建物は豊田市域に現存する最古級の鉄筋コンクリート造の建築物であり、2000年(平成12年)には建物と正門が国の登録有形文化財となっている。",蔵書1万冊を達成したのは何年の8月ですか?,1955年,Multiple sentence reasoning
12,4,豊田市中央図書館,"1955年(昭和30年)3月には夜間開館を開始した。
6月にはアメリカ文化センター(A.C.C.)から資料の寄贈を受け、図書館にA.C.C.資料室を併設した。
8月には内藤政光から挙母藩蔵書3,200冊の一括寄贈を受け、5か年計画で進めていた蔵書1万冊に到達した。
この際には職員が4人に増やされている。
1959年(昭和34年)1月1日には挙母市が豊田市に市名変更し、挙母市立図書館から豊田市立図書館に改称した。
1960年(昭和35年)5月11日には鉄筋コンクリート造2階建てで99m2の書庫を増築した。
1921年(大正10年)に竣工した喜多町時代の建物は、1970年以後には准看護学校や青少年相談所などとしても使用され、2005年(平成17年)からは豊田市近代の産業とくらし発見館として使用されている。
この建物は豊田市域に現存する最古級の鉄筋コンクリート造の建築物であり、2000年(平成12年)には建物と正門が国の登録有形文化財となっている。",挙母市立図書館はその後何という名称に変わりましたか?,豊田市立図書館,Lexical variation (synonymy)
13,4,豊田市中央図書館,"1955年(昭和30年)3月には夜間開館を開始した。
6月にはアメリカ文化センター(A.C.C.)から資料の寄贈を受け、図書館にA.C.C.資料室を併設した。
8月には内藤政光から挙母藩蔵書3,200冊の一括寄贈を受け、5か年計画で進めていた蔵書1万冊に到達した。
この際には職員が4人に増やされている。
1959年(昭和34年)1月1日には挙母市が豊田市に市名変更し、挙母市立図書館から豊田市立図書館に改称した。
1960年(昭和35年)5月11日には鉄筋コンクリート造2階建てで99m2の書庫を増築した。
1921年(大正10年)に竣工した喜多町時代の建物は、1970年以後には准看護学校や青少年相談所などとしても使用され、2005年(平成17年)からは豊田市近代の産業とくらし発見館として使用されている。
この建物は豊田市域に現存する最古級の鉄筋コンクリート造の建築物であり、2000年(平成12年)には建物と正門が国の登録有形文化財となっている。",誰からの一括寄贈によって蔵書数が1万冊に達することができましたか?,内藤政光,Lexical variation (synonymy)
14,5,豊田市中央図書館,"昭和40年代の豊田市は公的施設の開館が続いた時期であり、豊田市立図書館の陣中町移転もこの時期であった。
1963年に新築された豊田市庁舎を皮切りに、豊田市市民センター(1965年)、豊田市郷土資料館(1967年)、豊田市青年センター(1968年)、豊田警察署(1969年)、豊田市体育館(1970年)、豊田市消防本部庁舎(1970年)、豊田保健所(1970年)、豊田市文化芸術センター(1975年)などがこの時期に竣工している。",豊田市青年センター、豊田市市民センター、豊田市郷土資料館の中で最も早く竣工した施設はどこですか?,豊田市市民センター,Logical reasoning
15,5,豊田市中央図書館,"昭和40年代の豊田市は公的施設の開館が続いた時期であり、豊田市立図書館の陣中町移転もこの時期であった。
1963年に新築された豊田市庁舎を皮切りに、豊田市市民センター(1965年)、豊田市郷土資料館(1967年)、豊田市青年センター(1968年)、豊田警察署(1969年)、豊田市体育館(1970年)、豊田市消防本部庁舎(1970年)、豊田保健所(1970年)、豊田市文化芸術センター(1975年)などがこの時期に竣工している。",豊田市青年センター、豊田警察署、豊田市消防本部庁舎、の中で最も遅くに竣工したのはどの施設ですか?,豊田市消防本部庁舎,Logical reasoning
16,5,豊田市中央図書館,"昭和40年代の豊田市は公的施設の開館が続いた時期であり、豊田市立図書館の陣中町移転もこの時期であった。
1963年に新築された豊田市庁舎を皮切りに、豊田市市民センター(1965年)、豊田市郷土資料館(1967年)、豊田市青年センター(1968年)、豊田警察署(1969年)、豊田市体育館(1970年)、豊田市消防本部庁舎(1970年)、豊田保健所(1970年)、豊田市文化芸術センター(1975年)などがこの時期に竣工している。",豊田市青年センター、豊田市体育館、豊田保健所の中で豊田市消防本部庁舎と同じ年に竣工した施設は何ですか?,豊田保健所,Logical reasoning
17,5,豊田市中央図書館,"昭和40年代の豊田市は公的施設の開館が続いた時期であり、豊田市立図書館の陣中町移転もこの時期であった。
1963年に新築された豊田市庁舎を皮切りに、豊田市市民センター(1965年)、豊田市郷土資料館(1967年)、豊田市青年センター(1968年)、豊田警察署(1969年)、豊田市体育館(1970年)、豊田市消防本部庁舎(1970年)、豊田保健所(1970年)、豊田市文化芸術センター(1975年)などがこの時期に竣工している。",豊田市庁舎と豊田警察署はどちらが先に竣工したの?,豊田市庁舎,Logical reasoning
18,6,豊田市中央図書館,"喜多町の図書館の建物は老朽化・狭小化が進んでいた。
1965年(昭和40年)12月23日、矢作川西岸の陣中町に4,306.28m2の新館建設用地を取得し、1969年(昭和44年)4月2日には新館の起工式を行った。
この場所は名鉄豊田市駅から北東に徒歩15分の距離にあり、新たな都市計画を行う文教地区の一角にあった。
1970年(昭和45年)3月5日には豊田市立図書館新館の落成式を行い、3月6日に延床面積2,004.75m2の新館が開館した。",豊田市立図書館新館の最寄り駅はどこですか?,名鉄豊田市駅,Multiple sentence reasoning
19,6,豊田市中央図書館,"喜多町の図書館の建物は老朽化・狭小化が進んでいた。
1965年(昭和40年)12月23日、矢作川西岸の陣中町に4,306.28m2の新館建設用地を取得し、1969年(昭和44年)4月2日には新館の起工式を行った。
この場所は名鉄豊田市駅から北東に徒歩15分の距離にあり、新たな都市計画を行う文教地区の一角にあった。
1970年(昭和45年)3月5日には豊田市立図書館新館の落成式を行い、3月6日に延床面積2,004.75m2の新館が開館した。",名鉄豊田市駅から何分歩いたら豊田市立図書館新館に到着しますか?,15分,Multiple sentence reasoning
20,6,豊田市中央図書館,"喜多町の図書館の建物は老朽化・狭小化が進んでいた。
1965年(昭和40年)12月23日、矢作川西岸の陣中町に4,306.28m2の新館建設用地を取得し、1969年(昭和44年)4月2日には新館の起工式を行った。
この場所は名鉄豊田市駅から北東に徒歩15分の距離にあり、新たな都市計画を行う文教地区の一角にあった。
1970年(昭和45年)3月5日には豊田市立図書館新館の落成式を行い、3月6日に延床面積2,004.75m2の新館が開館した。",豊田市立図書館新館の延床面積は?,"2,004.75m2",Syntactic variation
21,7,豊田市中央図書館,"建築事業費は16億1509万円。
人口30万人を想定して設計されており、年間10万人の入館を想定していた。
閲覧室は旧館と比べて拡充され、電動書架を採用するなど設備の近代化が図られた。
新館移転の際の蔵書数は約6万冊だった。
開館時間は4月から9月が「9時-18時」であり、10月から翌年3月が「9時-17時」である。
毎週木曜日は通常時と比べて閉館時間が1時間延長され、新聞記事は「時間にしばられている勤労者などに暖かい配慮がされている」と伝えている。",新館は年間何人の入館を想定して建設されたの?,10万人,Multiple sentence reasoning
22,7,豊田市中央図書館,"建築事業費は16億1509万円。
人口30万人を想定して設計されており、年間10万人の入館を想定していた。
閲覧室は旧館と比べて拡充され、電動書架を採用するなど設備の近代化が図られた。
新館移転の際の蔵書数は約6万冊だった。
開館時間は4月から9月が「9時-18時」であり、10月から翌年3月が「9時-17時」である。
毎週木曜日は通常時と比べて閉館時間が1時間延長され、新聞記事は「時間にしばられている勤労者などに暖かい配慮がされている」と伝えている。",新館移転時の蔵書数は?,約6万冊,Lexical variation (synonymy)
23,7,豊田市中央図書館,"建築事業費は16億1509万円。
人口30万人を想定して設計されており、年間10万人の入館を想定していた。
閲覧室は旧館と比べて拡充され、電動書架を採用するなど設備の近代化が図られた。
新館移転の際の蔵書数は約6万冊だった。
開館時間は4月から9月が「9時-18時」であり、10月から翌年3月が「9時-17時」である。
毎週木曜日は通常時と比べて閉館時間が1時間延長され、新聞記事は「時間にしばられている勤労者などに暖かい配慮がされている」と伝えている。",いつもより閉館時間が1時間延長されるのはいつですか?,毎週木曜日,Lexical variation (synonymy)
24,8,豊田市中央図書館,"豊田市立図書館の設計は青島設計室である。
空間を開放的に用いており、ゆったりとしたピロティや庭が特徴的である。
一貫した主張を読み取ることができる建築が評価され、豊田市立図書館は1970年の第2回中部建築賞で入賞している。
開館直後の1970年3月10日には移動図書館車「ひまわり号」の運行を開始した。
1973年(昭和48年)9月1日には移動図書館サービスを豊田加茂広域市町村圏移動図書室に移管し、12月1日には豊田加茂広域市町村圏移動図書館が運行を開始した。
1974年(昭和49年)4月1日には視聴覚資料(カセットテープ)と紙芝居の貸出を開始した。",豊田市立図書館はその建築スタイルが評価され何の賞を受賞しましたか?,第2回中部建築賞,Lexical variation (synonymy)
25,8,豊田市中央図書館,"豊田市立図書館の設計は青島設計室である。
空間を開放的に用いており、ゆったりとしたピロティや庭が特徴的である。
一貫した主張を読み取ることができる建築が評価され、豊田市立図書館は1970年の第2回中部建築賞で入賞している。
開館直後の1970年3月10日には移動図書館車「ひまわり号」の運行を開始した。
1973年(昭和48年)9月1日には移動図書館サービスを豊田加茂広域市町村圏移動図書室に移管し、12月1日には豊田加茂広域市町村圏移動図書館が運行を開始した。
1974年(昭和49年)4月1日には視聴覚資料(カセットテープ)と紙芝居の貸出を開始した。",「ひまわり号」の運行がスタートしたのはいつですか?,1970年3月10日,Lexical variation (synonymy)
26,8,豊田市中央図書館,"豊田市立図書館の設計は青島設計室である。
空間を開放的に用いており、ゆったりとしたピロティや庭が特徴的である。
一貫した主張を読み取ることができる建築が評価され、豊田市立図書館は1970年の第2回中部建築賞で入賞している。
開館直後の1970年3月10日には移動図書館車「ひまわり号」の運行を開始した。
1973年(昭和48年)9月1日には移動図書館サービスを豊田加茂広域市町村圏移動図書室に移管し、12月1日には豊田加茂広域市町村圏移動図書館が運行を開始した。
1974年(昭和49年)4月1日には視聴覚資料(カセットテープ)と紙芝居の貸出を開始した。",豊田加茂広域市町村圏移動図書館と「ひまわり号」はどちらが先に運行が開始されましたか?,「ひまわり号」,Logical reasoning
27,9,豊田市中央図書館,"1974年度(昭和49年度)末時点の蔵書数は94,845冊であり、児童書が27.9%、一般書の文学分野が21.6%と、両者で約半数を占めていた。
挙母文庫と内藤文庫を主体とする古書は計3,266冊であり、挙母藩内藤家関係文書などを加えると8,266冊の古文書があった。
1970年度の貸出冊数は57,703冊、1974年度の貸出冊数は173,643冊であり、わずか4年間で3倍となっている。
1979年(昭和54年)10月20日には児童室を増築し、1981年(昭和56年)2月15日には書庫・会議室・事務室などを増改築した。
1980年(昭和55年)10月6日には本館の図書館業務を電算化し、本館と高橋コミュニティセンター図書室をオンラインで結んだ。
各コミュニティセンター図書室は順次本館とオンラインで結ばれている。
『豊田の教育1982』によると、成人向けの文化活動として、古典文学鑑賞講座(万葉集)を月1回、郷土を知る会を月1回、製本講座を月1回開催していた。",1974年度末時点の児童書と一般書の文学分野の割合が多かったのはどちらですか?,児童書,Logical reasoning
28,9,豊田市中央図書館,"1974年度(昭和49年度)末時点の蔵書数は94,845冊であり、児童書が27.9%、一般書の文学分野が21.6%と、両者で約半数を占めていた。
挙母文庫と内藤文庫を主体とする古書は計3,266冊であり、挙母藩内藤家関係文書などを加えると8,266冊の古文書があった。
1970年度の貸出冊数は57,703冊、1974年度の貸出冊数は173,643冊であり、わずか4年間で3倍となっている。
1979年(昭和54年)10月20日には児童室を増築し、1981年(昭和56年)2月15日には書庫・会議室・事務室などを増改築した。
1980年(昭和55年)10月6日には本館の図書館業務を電算化し、本館と高橋コミュニティセンター図書室をオンラインで結んだ。
各コミュニティセンター図書室は順次本館とオンラインで結ばれている。
『豊田の教育1982』によると、成人向けの文化活動として、古典文学鑑賞講座(万葉集)を月1回、郷土を知る会を月1回、製本講座を月1回開催していた。",1970年度と1974年度の貸出冊数はどちらの年が多かったですか?,1974年度,Logical reasoning
29,9,豊田市中央図書館,"1974年度(昭和49年度)末時点の蔵書数は94,845冊であり、児童書が27.9%、一般書の文学分野が21.6%と、両者で約半数を占めていた。
挙母文庫と内藤文庫を主体とする古書は計3,266冊であり、挙母藩内藤家関係文書などを加えると8,266冊の古文書があった。
1970年度の貸出冊数は57,703冊、1974年度の貸出冊数は173,643冊であり、わずか4年間で3倍となっている。
1979年(昭和54年)10月20日には児童室を増築し、1981年(昭和56年)2月15日には書庫・会議室・事務室などを増改築した。
1980年(昭和55年)10月6日には本館の図書館業務を電算化し、本館と高橋コミュニティセンター図書室をオンラインで結んだ。
各コミュニティセンター図書室は順次本館とオンラインで結ばれている。
『豊田の教育1982』によると、成人向けの文化活動として、古典文学鑑賞講座(万葉集)を月1回、郷土を知る会を月1回、製本講座を月1回開催していた。",挙母文庫、内藤文庫、挙母藩内藤家関係文書を全て合わせると何冊ですか?,"8,266冊",Lexical variation (synonymy)
30,10,豊田市中央図書館,"1990年4月1日には郵送貸出サービスを開始し、同時に祝日開館を開始した。
1992年4月21日にはイギリスのオックスフォード大学ボドリアン図書館との間で国際交流宣言に調印し、1996年8月5日には図書資料借用契約に調印した。
1995年7月1日には本館とコミュニティセンター図書室6室を物流で結び、どこでも返却することが可能になった。
1998年4月1日から6月30日は通常開館したが、閉架資料の利用は停止した。
7月1日から7月10日は休館、7月11日から8月31日は資料の貸出を停止し、一部資料の閲覧と閲覧席の提供のみを行った。
9月1日には移転のために陣中町の豊田市図書館が閉館した。
これ以後も分館・分室・移動図書館は通常通りの業務を行っている。",国際交流宣言を調印した海外の図書館とはどこですか?,ボドリアン図書館,Lexical variation (world knowledge)
31,10,豊田市中央図書館,"1990年4月1日には郵送貸出サービスを開始し、同時に祝日開館を開始した。
1992年4月21日にはイギリスのオックスフォード大学ボドリアン図書館との間で国際交流宣言に調印し、1996年8月5日には図書資料借用契約に調印した。
1995年7月1日には本館とコミュニティセンター図書室6室を物流で結び、どこでも返却することが可能になった。
1998年4月1日から6月30日は通常開館したが、閉架資料の利用は停止した。
7月1日から7月10日は休館、7月11日から8月31日は資料の貸出を停止し、一部資料の閲覧と閲覧席の提供のみを行った。
9月1日には移転のために陣中町の豊田市図書館が閉館した。
これ以後も分館・分室・移動図書館は通常通りの業務を行っている。",郵送貸出サービスがスタートしたのはいつですか?,1990年4月1日,Lexical variation (synonymy)
32,11,豊田市中央図書館,"1985年(昭和60年)に豊田市立図書館が行った読書調査によると、豊田市民の公共図書館への依存率は他都市よりも低かった。
1988年度(昭和63年度)の豊田市立図書館の蔵書数は約18万冊で貸出冊数は約29万冊、分室・分館の蔵書数は約20万冊で貸出冊数は約63万冊だった。
豊田加茂広域市町村圏移動図書館の蔵書数は約10万冊であり、貸出冊数は豊田市域のみで約26万冊だった。
1988年7月13日には豊田市中央図書館建設検討委員会が発足し、1989年(平成元年)9月21日には中央図書館建設基本計画書を教育委員会に答申した。
1990年(平成2年)4月1日には豊田市図書館建設準備室が発足した。",1988年度の豊田市立図書館と豊田加茂広域市町村圏移動図書館の蔵書数はどちらが多かったですか?,豊田市立図書館,Logical reasoning
33,11,豊田市中央図書館,"1985年(昭和60年)に豊田市立図書館が行った読書調査によると、豊田市民の公共図書館への依存率は他都市よりも低かった。
1988年度(昭和63年度)の豊田市立図書館の蔵書数は約18万冊で貸出冊数は約29万冊、分室・分館の蔵書数は約20万冊で貸出冊数は約63万冊だった。
豊田加茂広域市町村圏移動図書館の蔵書数は約10万冊であり、貸出冊数は豊田市域のみで約26万冊だった。
1988年7月13日には豊田市中央図書館建設検討委員会が発足し、1989年(平成元年)9月21日には中央図書館建設基本計画書を教育委員会に答申した。
1990年(平成2年)4月1日には豊田市図書館建設準備室が発足した。",1988年度の蔵書数が多かったのは豊田市立図書館と分室・分館のどちらですか?,分室・分館,Logical reasoning
34,11,豊田市中央図書館,"1985年(昭和60年)に豊田市立図書館が行った読書調査によると、豊田市民の公共図書館への依存率は他都市よりも低かった。
1988年度(昭和63年度)の豊田市立図書館の蔵書数は約18万冊で貸出冊数は約29万冊、分室・分館の蔵書数は約20万冊で貸出冊数は約63万冊だった。
豊田加茂広域市町村圏移動図書館の蔵書数は約10万冊であり、貸出冊数は豊田市域のみで約26万冊だった。
1988年7月13日には豊田市中央図書館建設検討委員会が発足し、1989年(平成元年)9月21日には中央図書館建設基本計画書を教育委員会に答申した。
1990年(平成2年)4月1日には豊田市図書館建設準備室が発足した。",1988年度の貸出冊数が多かったのは豊田市立図書館と分室・分館のどちらですか?,分室・分館,Logical reasoning
35,11,豊田市中央図書館,"1985年(昭和60年)に豊田市立図書館が行った読書調査によると、豊田市民の公共図書館への依存率は他都市よりも低かった。
1988年度(昭和63年度)の豊田市立図書館の蔵書数は約18万冊で貸出冊数は約29万冊、分室・分館の蔵書数は約20万冊で貸出冊数は約63万冊だった。
豊田加茂広域市町村圏移動図書館の蔵書数は約10万冊であり、貸出冊数は豊田市域のみで約26万冊だった。
1988年7月13日には豊田市中央図書館建設検討委員会が発足し、1989年(平成元年)9月21日には中央図書館建設基本計画書を教育委員会に答申した。
1990年(平成2年)4月1日には豊田市図書館建設準備室が発足した。",1988年度の貸出冊数が多かったのは豊田市立図書館と豊田加茂広域市町村圏移動図書館のどちらですか?,豊田市立図書館,Logical reasoning
36,12,豊田市中央図書館,"1998年11月3日、参合館に豊田市中央図書館が開館した。
開館記念事業として11月3日から12月13日には「オックスフォード大学ボドリアン図書館重宝展」を開催しており、ボドリアン図書館が所蔵する『マグナ・カルタ』、『徳川家康朱門状』、シーボルトの『日本動物誌』、三浦按針の航海日誌、西欧の世界地図に初めて印刷された日本地図などを展示した。
同年には自動車に関する大型資料集『英国におけるモータリングの歴史1895-1940年』をボドリアン図書館と共同出版している。
開館時の蔵書数は約45万冊であり、旧館の24万冊から大幅に増加した。",『英国におけるモータリングの歴史1895-1940年』が出版された年はいつですか?,1998年11月3日,Multiple sentence reasoning
37,12,豊田市中央図書館,"1998年11月3日、参合館に豊田市中央図書館が開館した。
開館記念事業として11月3日から12月13日には「オックスフォード大学ボドリアン図書館重宝展」を開催しており、ボドリアン図書館が所蔵する『マグナ・カルタ』、『徳川家康朱門状』、シーボルトの『日本動物誌』、三浦按針の航海日誌、西欧の世界地図に初めて印刷された日本地図などを展示した。
同年には自動車に関する大型資料集『英国におけるモータリングの歴史1895-1940年』をボドリアン図書館と共同出版している。
開館時の蔵書数は約45万冊であり、旧館の24万冊から大幅に増加した。",豊田市中央図書館開館時の蔵書数は何冊でしたか?,約45万冊,Multiple sentence reasoning
38,12,豊田市中央図書館,"1998年11月3日、参合館に豊田市中央図書館が開館した。
開館記念事業として11月3日から12月13日には「オックスフォード大学ボドリアン図書館重宝展」を開催しており、ボドリアン図書館が所蔵する『マグナ・カルタ』、『徳川家康朱門状』、シーボルトの『日本動物誌』、三浦按針の航海日誌、西欧の世界地図に初めて印刷された日本地図などを展示した。
同年には自動車に関する大型資料集『英国におけるモータリングの歴史1895-1940年』をボドリアン図書館と共同出版している。
開館時の蔵書数は約45万冊であり、旧館の24万冊から大幅に増加した。",蔵書数が多かったのは豊田市中央図書館と旧館のどちらですか?,豊田市中央図書館,Logical reasoning
39,12,豊田市中央図書館,"1998年11月3日、参合館に豊田市中央図書館が開館した。
開館記念事業として11月3日から12月13日には「オックスフォード大学ボドリアン図書館重宝展」を開催しており、ボドリアン図書館が所蔵する『マグナ・カルタ』、『徳川家康朱門状』、シーボルトの『日本動物誌』、三浦按針の航海日誌、西欧の世界地図に初めて印刷された日本地図などを展示した。
同年には自動車に関する大型資料集『英国におけるモータリングの歴史1895-1940年』をボドリアン図書館と共同出版している。
開館時の蔵書数は約45万冊であり、旧館の24万冊から大幅に増加した。",『英国におけるモータリングの歴史1895-1940年』を出版したのは豊田市中央図書館とどこの図書館ですか?,ボドリアン図書館,Lexical variation (synonymy)
40,13,豊田市中央図書館,"1999年(平成11年)6月2日にはすべてのコミュニティセンター図書室・公民館図書室のネットワーク化が完了し、中央館および23のネットワーク館で、どこでも返却することが可能になった。
同年9月に中央図書館が行ったアンケートでは、駅前型図書館ながら利用者の68%が自家用車で来館すると答えた。
中央図書館開館から1年4か月後の2000年(平成12年)2月3日には、総入館者数が100万人を超えた。
旧館の利用者数は1日平均約1,000人だったが、新館の利用者数は平日が1日平均約2,300人、休日が1日平均約3,700人と大幅に増加した。",1日の平均利用者数が多かったのは新館と旧館のどちらですか?,新館,Logical reasoning
41,13,豊田市中央図書館,"1999年(平成11年)6月2日にはすべてのコミュニティセンター図書室・公民館図書室のネットワーク化が完了し、中央館および23のネットワーク館で、どこでも返却することが可能になった。
同年9月に中央図書館が行ったアンケートでは、駅前型図書館ながら利用者の68%が自家用車で来館すると答えた。
中央図書館開館から1年4か月後の2000年(平成12年)2月3日には、総入館者数が100万人を超えた。
旧館の利用者数は1日平均約1,000人だったが、新館の利用者数は平日が1日平均約2,300人、休日が1日平均約3,700人と大幅に増加した。",新館の1日平均利用者数が多いのは平日と休日のどちらですか?,休日,Logical reasoning
