question_id,context_id,title,context,question,answer,question_type
11,4,石淵ダム,"東北地方最大の河川である北上川は岩手県・宮城県を主な流域とするが、中流部と下流部の間、岩手県一関市狐禅寺(こぜんじ)から宮城県登米市に至る約27キロメートル区間は急激に川幅が狭くなる。この「狐禅寺狭窄部」の存在と狭窄部より下流における北上川の河川勾配が緩やかなことで、狭窄部より上流部の一関市は慢性的な水害常襲地帯であった。北上川流域面積(10,150平方キロメートル)の7割を占める岩手県内(北上高地や奥羽山脈東側)で大雨が降ると各支流を経て北上川に到達した洪水は一関市に集まる。この一関市狐禅寺におけるピーク時の基本高水流量は毎秒1万3600立方メートルであるが、狭窄部は毎秒6,300立方メートルの流下能力しかない。このため狭窄部で処理し切れない洪水が一関市内に湛水(たんすい)する状態となり、古くより洪水の被害に悩まされていた。根本的な解決法は狭窄部の開削による流下能力の増強であるが、約27キロメートルにもおよぶ狭窄部の開削は非現実的であった。",一関市が慢性的な水害常襲地帯とされていたのは、何が存在したためか?,「狐禅寺狭窄部」,Syntactic variation
12,5,石淵ダム,当時河川行政を管掌していた内務省は北上川水系における治水対策として北上川改修事業を実施。従来宮城県石巻市にて太平洋に注いでいた北上川本流を追波湾側へ付け替える新北上川開削工事を1934年(昭和9年)に完成させ、下流部の流下能力増大を図ったが、一関市以北の北上川上流部における治水対策も急務となっておりこれに対応するため1941年(昭和16年)より北上川上流改修計画を立案した。この計画は従来の北上川改修事業と異なり、東京帝国大学教授・内務省土木試験所所長の物部長穂らが提唱し内務省内務技監であった青山士(あきら)が採用した河水統制事業制度に沿った計画であった。河水統制事業は河川に多目的ダムを建設し、従来別個に実施していた治水事業と利水事業(灌漑・水力発電など)を統合することで効率的な河川開発を行い流域の開発を促進するというものであり、既に青森県や香川県、山口県、神奈川県といった地方自治体において着手されていた。やや遅れて内務省は北上川を始め琵琶湖を含む淀川、由良川、名取川など日本の主要な河川を国直轄改修河川に指定、多目的ダムによる河川開発を開始した。北上川水系では岩手県内の上流域を対象として、北上川本流と主要な支流である雫石川、和賀川、猿ヶ石川そして胆沢川に多目的ダムを建設して洪水調節を図り、一関市には大規模な遊水池を建設して洪水を貯留することで治水安全度を向上させる計画とした。これに基づき同年には猿ヶ石川に猿ヶ石堰堤(えんてい)、後の田瀬ダムが着工されたが太平洋戦争の激化により資材確保がままならなくなり、1944年(昭和19年)の小磯内閣による決戦非常措置要領の発令もあって事業は中断した。,新北上川開削工事の完成と北上川上流改修計画の立案のうち、その時期がより早かった方は、何年の出来事なの?,1934年,Logical reasoning
13,5,石淵ダム,当時河川行政を管掌していた内務省は北上川水系における治水対策として北上川改修事業を実施。従来宮城県石巻市にて太平洋に注いでいた北上川本流を追波湾側へ付け替える新北上川開削工事を1934年(昭和9年)に完成させ、下流部の流下能力増大を図ったが、一関市以北の北上川上流部における治水対策も急務となっておりこれに対応するため1941年(昭和16年)より北上川上流改修計画を立案した。この計画は従来の北上川改修事業と異なり、東京帝国大学教授・内務省土木試験所所長の物部長穂らが提唱し内務省内務技監であった青山士(あきら)が採用した河水統制事業制度に沿った計画であった。河水統制事業は河川に多目的ダムを建設し、従来別個に実施していた治水事業と利水事業(灌漑・水力発電など)を統合することで効率的な河川開発を行い流域の開発を促進するというものであり、既に青森県や香川県、山口県、神奈川県といった地方自治体において着手されていた。やや遅れて内務省は北上川を始め琵琶湖を含む淀川、由良川、名取川など日本の主要な河川を国直轄改修河川に指定、多目的ダムによる河川開発を開始した。北上川水系では岩手県内の上流域を対象として、北上川本流と主要な支流である雫石川、和賀川、猿ヶ石川そして胆沢川に多目的ダムを建設して洪水調節を図り、一関市には大規模な遊水池を建設して洪水を貯留することで治水安全度を向上させる計画とした。これに基づき同年には猿ヶ石川に猿ヶ石堰堤(えんてい)、後の田瀬ダムが着工されたが太平洋戦争の激化により資材確保がままならなくなり、1944年(昭和19年)の小磯内閣による決戦非常措置要領の発令もあって事業は中断した。,1934年に完成した開削工事と1941年に立案した計画の両方の対象となった川は、どの川ですか?,北上川,Lexical variation (world knowledge)
14,5,石淵ダム,当時河川行政を管掌していた内務省は北上川水系における治水対策として北上川改修事業を実施。従来宮城県石巻市にて太平洋に注いでいた北上川本流を追波湾側へ付け替える新北上川開削工事を1934年(昭和9年)に完成させ、下流部の流下能力増大を図ったが、一関市以北の北上川上流部における治水対策も急務となっておりこれに対応するため1941年(昭和16年)より北上川上流改修計画を立案した。この計画は従来の北上川改修事業と異なり、東京帝国大学教授・内務省土木試験所所長の物部長穂らが提唱し内務省内務技監であった青山士(あきら)が採用した河水統制事業制度に沿った計画であった。河水統制事業は河川に多目的ダムを建設し、従来別個に実施していた治水事業と利水事業(灌漑・水力発電など)を統合することで効率的な河川開発を行い流域の開発を促進するというものであり、既に青森県や香川県、山口県、神奈川県といった地方自治体において着手されていた。やや遅れて内務省は北上川を始め琵琶湖を含む淀川、由良川、名取川など日本の主要な河川を国直轄改修河川に指定、多目的ダムによる河川開発を開始した。北上川水系では岩手県内の上流域を対象として、北上川本流と主要な支流である雫石川、和賀川、猿ヶ石川そして胆沢川に多目的ダムを建設して洪水調節を図り、一関市には大規模な遊水池を建設して洪水を貯留することで治水安全度を向上させる計画とした。これに基づき同年には猿ヶ石川に猿ヶ石堰堤(えんてい)、後の田瀬ダムが着工されたが太平洋戦争の激化により資材確保がままならなくなり、1944年(昭和19年)の小磯内閣による決戦非常措置要領の発令もあって事業は中断した。,1941年立案の北上川上流改修計画とは、何を建設することで河川開発を図った計画であるのか?,多目的ダム,Multiple sentence reasoning
15,5,石淵ダム,当時河川行政を管掌していた内務省は北上川水系における治水対策として北上川改修事業を実施。従来宮城県石巻市にて太平洋に注いでいた北上川本流を追波湾側へ付け替える新北上川開削工事を1934年(昭和9年)に完成させ、下流部の流下能力増大を図ったが、一関市以北の北上川上流部における治水対策も急務となっておりこれに対応するため1941年(昭和16年)より北上川上流改修計画を立案した。この計画は従来の北上川改修事業と異なり、東京帝国大学教授・内務省土木試験所所長の物部長穂らが提唱し内務省内務技監であった青山士(あきら)が採用した河水統制事業制度に沿った計画であった。河水統制事業は河川に多目的ダムを建設し、従来別個に実施していた治水事業と利水事業(灌漑・水力発電など)を統合することで効率的な河川開発を行い流域の開発を促進するというものであり、既に青森県や香川県、山口県、神奈川県といった地方自治体において着手されていた。やや遅れて内務省は北上川を始め琵琶湖を含む淀川、由良川、名取川など日本の主要な河川を国直轄改修河川に指定、多目的ダムによる河川開発を開始した。北上川水系では岩手県内の上流域を対象として、北上川本流と主要な支流である雫石川、和賀川、猿ヶ石川そして胆沢川に多目的ダムを建設して洪水調節を図り、一関市には大規模な遊水池を建設して洪水を貯留することで治水安全度を向上させる計画とした。これに基づき同年には猿ヶ石川に猿ヶ石堰堤(えんてい)、後の田瀬ダムが着工されたが太平洋戦争の激化により資材確保がままならなくなり、1944年(昭和19年)の小磯内閣による決戦非常措置要領の発令もあって事業は中断した。,1941年立案の北上川上流改修計画とは、治水事業と何を統合するような制度に沿った計画であるのか?,利水事業,Multiple sentence reasoning
16,6,石淵ダム,終戦を迎え日本は極度な食糧不足に陥り、1946年(昭和21年)5月19日の食糧メーデーなど国民の不満が顕著となった。食糧増産が喫緊の課題となった政府は河川開発に関して灌漑施設拡充による食糧増産を目論見、1948年(昭和23年)には国営農業水利事業制度を発足させるなどの対策を講じた。北上川流域は江戸時代より一大穀倉地帯として稲作が盛んであったが北上川本流は松尾鉱山より流出する強酸性の坑内水により河水の酸性度が高く、農業用水には不適当であった。このため支流の河川を開発して灌漑用水を整備して農地拡大を図り食糧を増産する方針が採られ、1945年(昭和20年)より国営事業として山王海ダム(滝名川)の建設が紫波郡で開始された。一方治水に重点を置いていた北上川上流改修事業についても灌漑整備優先の観点から、広大な胆沢扇状地を流域に持つ胆沢川の河川開発が注目されるようになった。以上の経緯により、戦前より着手されていた田瀬ダムの建設を中断したまま胆沢川上流の多目的ダム計画が優先的に着手された。これが石淵ダムであり胆沢郡若柳村において1945年より内務省直轄事業として建設が開始された。,終戦を迎え極度な食糧不足に陥った日本は、何を開発することで食糧増産を目論んだか?,河川,Lexical variation (world knowledge)
17,6,石淵ダム,終戦を迎え日本は極度な食糧不足に陥り、1946年(昭和21年)5月19日の食糧メーデーなど国民の不満が顕著となった。食糧増産が喫緊の課題となった政府は河川開発に関して灌漑施設拡充による食糧増産を目論見、1948年(昭和23年)には国営農業水利事業制度を発足させるなどの対策を講じた。北上川流域は江戸時代より一大穀倉地帯として稲作が盛んであったが北上川本流は松尾鉱山より流出する強酸性の坑内水により河水の酸性度が高く、農業用水には不適当であった。このため支流の河川を開発して灌漑用水を整備して農地拡大を図り食糧を増産する方針が採られ、1945年(昭和20年)より国営事業として山王海ダム(滝名川)の建設が紫波郡で開始された。一方治水に重点を置いていた北上川上流改修事業についても灌漑整備優先の観点から、広大な胆沢扇状地を流域に持つ胆沢川の河川開発が注目されるようになった。以上の経緯により、戦前より着手されていた田瀬ダムの建設を中断したまま胆沢川上流の多目的ダム計画が優先的に着手された。これが石淵ダムであり胆沢郡若柳村において1945年より内務省直轄事業として建設が開始された。,北上川本流はどこから流れ込む強酸性の坑内水により、農業用水には適していなかったの?,松尾鉱山,Lexical variation (synonymy)
18,6,石淵ダム,終戦を迎え日本は極度な食糧不足に陥り、1946年(昭和21年)5月19日の食糧メーデーなど国民の不満が顕著となった。食糧増産が喫緊の課題となった政府は河川開発に関して灌漑施設拡充による食糧増産を目論見、1948年(昭和23年)には国営農業水利事業制度を発足させるなどの対策を講じた。北上川流域は江戸時代より一大穀倉地帯として稲作が盛んであったが北上川本流は松尾鉱山より流出する強酸性の坑内水により河水の酸性度が高く、農業用水には不適当であった。このため支流の河川を開発して灌漑用水を整備して農地拡大を図り食糧を増産する方針が採られ、1945年(昭和20年)より国営事業として山王海ダム(滝名川)の建設が紫波郡で開始された。一方治水に重点を置いていた北上川上流改修事業についても灌漑整備優先の観点から、広大な胆沢扇状地を流域に持つ胆沢川の河川開発が注目されるようになった。以上の経緯により、戦前より着手されていた田瀬ダムの建設を中断したまま胆沢川上流の多目的ダム計画が優先的に着手された。これが石淵ダムであり胆沢郡若柳村において1945年より内務省直轄事業として建設が開始された。,石淵ダムと田瀬ダムのうち、より早く計画されたのは、どちらですか?,田瀬ダム,Logical reasoning
19,7,石淵ダム,1945年より石淵ダムの建設事業が開始されたが、ダム建設に伴い13世帯が移転を余儀なくされた。しかし補償問題については大きな禍根を移転住民たちに残すことになる。通常、ダム事業を開始するに当たり工事を行う前には水没予定地住民に対する補償交渉を行う。しかし石淵ダムの場合は食糧難解決という差し迫った国情が背景にあった中、工事を開始してから住民への補償交渉を開始するという状態であり、当時の事業者である内務省、後に内務省解体後河川行政を承継した建設省の態度は移転交渉というよりは立ち退き要求に近いものがあった。ダム建設開始当時は日本国憲法の制定前であり、生存権など基本的人権の尊重という概念はまだ浸透していなかった。さらに水源地域対策特別措置法などダム補償に関連する法整備は、ダム事業自体の法整備も未熟であったことから皆無に等しい状況であったことが事業者の冷淡な補償姿勢の背景にある。,石淵ダムの建設事業と日本国憲法の制定のうち、より早く行われたのは、どちらなの?,石淵ダムの建設事業,Multiple sentence reasoning
20,7,石淵ダム,1945年より石淵ダムの建設事業が開始されたが、ダム建設に伴い13世帯が移転を余儀なくされた。しかし補償問題については大きな禍根を移転住民たちに残すことになる。通常、ダム事業を開始するに当たり工事を行う前には水没予定地住民に対する補償交渉を行う。しかし石淵ダムの場合は食糧難解決という差し迫った国情が背景にあった中、工事を開始してから住民への補償交渉を開始するという状態であり、当時の事業者である内務省、後に内務省解体後河川行政を承継した建設省の態度は移転交渉というよりは立ち退き要求に近いものがあった。ダム建設開始当時は日本国憲法の制定前であり、生存権など基本的人権の尊重という概念はまだ浸透していなかった。さらに水源地域対策特別措置法などダム補償に関連する法整備は、ダム事業自体の法整備も未熟であったことから皆無に等しい状況であったことが事業者の冷淡な補償姿勢の背景にある。,石淵ダムの建設事業を管轄した内務省とそれを継いだ建設省は、水源地域の住民たちに対しどのような補償姿勢を見せましたか?,冷淡な補償姿勢,Lexical variation (world knowledge)
21,8,石淵ダム,水没予定地の住民に対する補償交渉は1950年(昭和25年)10月に妥結された。しかし当時の日本の経済状況は急激なインフレーションの中にあり物価上昇が著しく、最初は高額であった補償金はインフレーションによる物価変動で貨幣価値が激減し住民が満足できる妥結内容ではなくなった。さらに移転後の住民に対する生活再建対策も放置され、結果的にわずかな補償金しか受け取れなかった移転住民は失業の上困窮した生活を強いられ、全財産を喪失した住民も現れた。加えて工事中の住民安全対策も十分ではなく、岩石発破の度に小学校では発破の爆音や振動を恐れた児童たちが机の下へ隠れ、遂には発破によって飛来した岩石が地元女性に直撃して死亡するという事故も発生した。こうした移転住民・地元住民の苦難に対する建設省の報恩意識は欠如しており、1950年秋に行われた定礎式には地元住民が全く招かれず、完成を記念して製作された記録映画にも移転住民への感謝の言葉が一言も挿入されなかった。わずかな補償金では生活が困窮する住民たちは再補償を国に求めたが、最終的に再補償は認められなかった。,経済状況が急激なインフレーションに陥ると、貨幣価値はどうなるか?,激減,Lexical variation (world knowledge)
22,8,石淵ダム,水没予定地の住民に対する補償交渉は1950年(昭和25年)10月に妥結された。しかし当時の日本の経済状況は急激なインフレーションの中にあり物価上昇が著しく、最初は高額であった補償金はインフレーションによる物価変動で貨幣価値が激減し住民が満足できる妥結内容ではなくなった。さらに移転後の住民に対する生活再建対策も放置され、結果的にわずかな補償金しか受け取れなかった移転住民は失業の上困窮した生活を強いられ、全財産を喪失した住民も現れた。加えて工事中の住民安全対策も十分ではなく、岩石発破の度に小学校では発破の爆音や振動を恐れた児童たちが机の下へ隠れ、遂には発破によって飛来した岩石が地元女性に直撃して死亡するという事故も発生した。こうした移転住民・地元住民の苦難に対する建設省の報恩意識は欠如しており、1950年秋に行われた定礎式には地元住民が全く招かれず、完成を記念して製作された記録映画にも移転住民への感謝の言葉が一言も挿入されなかった。わずかな補償金では生活が困窮する住民たちは再補償を国に求めたが、最終的に再補償は認められなかった。,石淵ダムの完成を記念して製作された記録映画には、移転住民への感謝の言葉が乗せられていたのか?,なかった,Lexical variation (synonymy)
23,9,石淵ダム,事業者である国の補償交渉に対する姿勢は多方面から厳しい批判の的となった。一方で内務省仙台土木出張所技官としてダム工事に携わり初代の石淵ダム管理所長となった吉井弥七は、自著『遍歴』の中で石淵ダム補償交渉における国の姿勢に対し忸怩(じくじ)とした思いを記している。この『遍歴』は石淵ダム補償交渉の最中でもある1948年冬の項で中断し、未完のまま記載が終わっている。石淵ダム建設で移転を余儀なくされた住民は90名を数えるが、内9名は現在建設が進められている胆沢ダムによって再度移転を余儀なくされた。しかし胆沢ダム補償交渉では石淵ダムにおける補償対応の反省もあり、事業者である建設省も地元との交渉を重視して対応。1990年(平成2年)には水源地域対策特別措置法の対象ダムに指定されている。石淵ダム補償交渉にみられる建設省の姿勢は群馬県の藤原ダム(利根川)や秋田県の鎧畑ダム(玉川)などでも見られ地元住民との摩擦を起こしており、遂に熊本県の下筌(しもうけ)ダム(津江川)において蜂の巣城紛争という12年にわたる激しいダム反対闘争として水没住民の不満が爆発した。水源地域対策特別措置法などの水没予定地に対する法整備がなされるのはこれ以降のことであり、北上川・胆沢川流域の治水・利水という大義の下で13世帯90名の移転住民は多大な犠牲を背負った。,初代の石淵ダム管理所長は、誰だったの?,吉井弥七,Syntactic variation
24,9,石淵ダム,事業者である国の補償交渉に対する姿勢は多方面から厳しい批判の的となった。一方で内務省仙台土木出張所技官としてダム工事に携わり初代の石淵ダム管理所長となった吉井弥七は、自著『遍歴』の中で石淵ダム補償交渉における国の姿勢に対し忸怩(じくじ)とした思いを記している。この『遍歴』は石淵ダム補償交渉の最中でもある1948年冬の項で中断し、未完のまま記載が終わっている。石淵ダム建設で移転を余儀なくされた住民は90名を数えるが、内9名は現在建設が進められている胆沢ダムによって再度移転を余儀なくされた。しかし胆沢ダム補償交渉では石淵ダムにおける補償対応の反省もあり、事業者である建設省も地元との交渉を重視して対応。1990年(平成2年)には水源地域対策特別措置法の対象ダムに指定されている。石淵ダム補償交渉にみられる建設省の姿勢は群馬県の藤原ダム(利根川)や秋田県の鎧畑ダム(玉川)などでも見られ地元住民との摩擦を起こしており、遂に熊本県の下筌(しもうけ)ダム(津江川)において蜂の巣城紛争という12年にわたる激しいダム反対闘争として水没住民の不満が爆発した。水源地域対策特別措置法などの水没予定地に対する法整備がなされるのはこれ以降のことであり、北上川・胆沢川流域の治水・利水という大義の下で13世帯90名の移転住民は多大な犠牲を背負った。,石淵ダムと胆沢ダムのうち、より早く建設されたのは、どちらか?,石淵ダム,Lexical variation (world knowledge)
25,9,石淵ダム,事業者である国の補償交渉に対する姿勢は多方面から厳しい批判の的となった。一方で内務省仙台土木出張所技官としてダム工事に携わり初代の石淵ダム管理所長となった吉井弥七は、自著『遍歴』の中で石淵ダム補償交渉における国の姿勢に対し忸怩(じくじ)とした思いを記している。この『遍歴』は石淵ダム補償交渉の最中でもある1948年冬の項で中断し、未完のまま記載が終わっている。石淵ダム建設で移転を余儀なくされた住民は90名を数えるが、内9名は現在建設が進められている胆沢ダムによって再度移転を余儀なくされた。しかし胆沢ダム補償交渉では石淵ダムにおける補償対応の反省もあり、事業者である建設省も地元との交渉を重視して対応。1990年(平成2年)には水源地域対策特別措置法の対象ダムに指定されている。石淵ダム補償交渉にみられる建設省の姿勢は群馬県の藤原ダム(利根川)や秋田県の鎧畑ダム(玉川)などでも見られ地元住民との摩擦を起こしており、遂に熊本県の下筌(しもうけ)ダム(津江川)において蜂の巣城紛争という12年にわたる激しいダム反対闘争として水没住民の不満が爆発した。水源地域対策特別措置法などの水没予定地に対する法整備がなされるのはこれ以降のことであり、北上川・胆沢川流域の治水・利水という大義の下で13世帯90名の移転住民は多大な犠牲を背負った。,石淵ダムが属する流域の近くに建設されたのは、どのダムですか?,胆沢ダム,Logical reasoning
26,9,石淵ダム,事業者である国の補償交渉に対する姿勢は多方面から厳しい批判の的となった。一方で内務省仙台土木出張所技官としてダム工事に携わり初代の石淵ダム管理所長となった吉井弥七は、自著『遍歴』の中で石淵ダム補償交渉における国の姿勢に対し忸怩(じくじ)とした思いを記している。この『遍歴』は石淵ダム補償交渉の最中でもある1948年冬の項で中断し、未完のまま記載が終わっている。石淵ダム建設で移転を余儀なくされた住民は90名を数えるが、内9名は現在建設が進められている胆沢ダムによって再度移転を余儀なくされた。しかし胆沢ダム補償交渉では石淵ダムにおける補償対応の反省もあり、事業者である建設省も地元との交渉を重視して対応。1990年(平成2年)には水源地域対策特別措置法の対象ダムに指定されている。石淵ダム補償交渉にみられる建設省の姿勢は群馬県の藤原ダム(利根川)や秋田県の鎧畑ダム(玉川)などでも見られ地元住民との摩擦を起こしており、遂に熊本県の下筌(しもうけ)ダム(津江川)において蜂の巣城紛争という12年にわたる激しいダム反対闘争として水没住民の不満が爆発した。水源地域対策特別措置法などの水没予定地に対する法整備がなされるのはこれ以降のことであり、北上川・胆沢川流域の治水・利水という大義の下で13世帯90名の移転住民は多大な犠牲を背負った。,蜂の巣城紛争などの水没住民の不満表出は、それに関する法が何年に制定されるまで続いたか?,1990年,Multiple sentence reasoning
