question_id,context_id,title,context,question,answer,question_type
11,3,ユナイテッド航空232便不時着事故,第2エンジンの異常発生時、客室では食事用トレーの片付け中だった。エンジンの爆発音があり、やがて機長による機内アナウンスが流れて、第2エンジンの停止が乗客に知らされた。先任客室乗務員がコックピットに呼ばれ、状況説明を受けて緊急着陸に備えるよう指示された。その際の緊迫した様子を彼女は「焼却炉のドアを開けて熱風が吹いてくるような感じ」だったと証言している。客室に戻った彼女は、乗客を刺激するのを避けるべく、客室乗務員を一か所に集めることはせず、一人ずつ状況説明をして緊急着陸に備えるよう伝えた。客室乗務員たちは動揺を隠し平静さを保つよう努め、乗客に緊急時の準備をさせた。問題発生より約10分後の15時26分42秒から、コックピットボイスレコーダー(CVR)の録音が残っている。その時、スー・ゲートウェイ空港の管制官(以下、進入管制官と呼ぶ)と交信中で状況説明を行っていた。15時27分、サンフランシスコの整備施設と最初の交信が行われた。パイロットは整備施設に全油圧システムが停止して油量も失われた旨を伝え、支援を要請した。しかしこの後、事故機と整備施設の間で断続的に交信があったが、整備施設から乗員へ何か指示できることはなかった。,コックピットボイスレコーダーの録音が残っているのは、どこに異常が発生してから10分後からか?,第2エンジン,Multiple sentence reasoning
12,4,ユナイテッド航空232便不時着事故,非番で搭乗していたTCA機長は、ユナイテッド航空の乗員訓練を信頼しており、当初は協力を申し出るのを遠慮していた。しかし、エンジン1基停止時の飛行手順と異なる飛行状況だったことや、先任客室乗務員から深刻な状況であることを聞き、手助けを申し出た。15時29分、先任客室乗務員がコックピットに入り、DC-10型機のTCA機長が搭乗していること、そして彼が協力の意思があることを伝えた。機長は直ちにTCA機長をコックピットに招くよう指示をした。それから30秒も経たないうちに、TCA機長はコックピットに入った。TCA機長が到着した時、機長と副操縦士は精一杯の力で操縦桿を左に切っていたが、機体は右旋回をしていた。コックピット内は緊迫しており、機長が挨拶し乗員を紹介したが、その間、誰もTCA機長の方を向く余裕もなかった。機長はTCA機長に状況を説明し機体の制御手段が全くないと伝えた。機長は、客室の窓から外部の損傷がないか、そして操縦翼面が操作に反応しているか確認するようTCA機長に依頼した。外観確認を終えたTCA機長はコックピットに戻り、内側エルロンは無傷だが僅かに上向きで固定されていたことと、スポイラーが下げ位置でロックされていることを報告した。主操縦翼面は動作していなかった。機長は、TCA機長にエンジンのスロットルの制御を指示した。これにより、機長と副操縦士が他の操作や管制塔との通信などに専念できるようになった。スロットルは機長席と副操縦士席の間のペデスタル(中央制御卓)にある。TCA機長はペデスタルの後ろにひざまずいてスロットル・レバーの調整を担った。TCA機長はエンジン出力でピッチとロールを制御しようと試みた。機体は常に右旋回する傾向があったほか、安定したピッチ姿勢を維持するのが難しくなっていた。TCA機長は第1エンジン(左翼側)と第3エンジン(右翼側)の推力を対称にできないと考え、両手でそれぞれのレバーを操作した。,事故機に搭乗していた人で、深刻な状況であることを認識してから手助けしようとしたのは、誰なの?,TCA機長,Multiple sentence reasoning
13,4,ユナイテッド航空232便不時着事故,非番で搭乗していたTCA機長は、ユナイテッド航空の乗員訓練を信頼しており、当初は協力を申し出るのを遠慮していた。しかし、エンジン1基停止時の飛行手順と異なる飛行状況だったことや、先任客室乗務員から深刻な状況であることを聞き、手助けを申し出た。15時29分、先任客室乗務員がコックピットに入り、DC-10型機のTCA機長が搭乗していること、そして彼が協力の意思があることを伝えた。機長は直ちにTCA機長をコックピットに招くよう指示をした。それから30秒も経たないうちに、TCA機長はコックピットに入った。TCA機長が到着した時、機長と副操縦士は精一杯の力で操縦桿を左に切っていたが、機体は右旋回をしていた。コックピット内は緊迫しており、機長が挨拶し乗員を紹介したが、その間、誰もTCA機長の方を向く余裕もなかった。機長はTCA機長に状況を説明し機体の制御手段が全くないと伝えた。機長は、客室の窓から外部の損傷がないか、そして操縦翼面が操作に反応しているか確認するようTCA機長に依頼した。外観確認を終えたTCA機長はコックピットに戻り、内側エルロンは無傷だが僅かに上向きで固定されていたことと、スポイラーが下げ位置でロックされていることを報告した。主操縦翼面は動作していなかった。機長は、TCA機長にエンジンのスロットルの制御を指示した。これにより、機長と副操縦士が他の操作や管制塔との通信などに専念できるようになった。スロットルは機長席と副操縦士席の間のペデスタル(中央制御卓)にある。TCA機長はペデスタルの後ろにひざまずいてスロットル・レバーの調整を担った。TCA機長はエンジン出力でピッチとロールを制御しようと試みた。機体は常に右旋回する傾向があったほか、安定したピッチ姿勢を維持するのが難しくなっていた。TCA機長は第1エンジン(左翼側)と第3エンジン(右翼側)の推力を対称にできないと考え、両手でそれぞれのレバーを操作した。,事故機に搭乗していた人で、深刻な状況であることを認識してから手助けしようとしたのは、どのような航空機の機長であるか?,DC-10型機,Multiple sentence reasoning
14,4,ユナイテッド航空232便不時着事故,非番で搭乗していたTCA機長は、ユナイテッド航空の乗員訓練を信頼しており、当初は協力を申し出るのを遠慮していた。しかし、エンジン1基停止時の飛行手順と異なる飛行状況だったことや、先任客室乗務員から深刻な状況であることを聞き、手助けを申し出た。15時29分、先任客室乗務員がコックピットに入り、DC-10型機のTCA機長が搭乗していること、そして彼が協力の意思があることを伝えた。機長は直ちにTCA機長をコックピットに招くよう指示をした。それから30秒も経たないうちに、TCA機長はコックピットに入った。TCA機長が到着した時、機長と副操縦士は精一杯の力で操縦桿を左に切っていたが、機体は右旋回をしていた。コックピット内は緊迫しており、機長が挨拶し乗員を紹介したが、その間、誰もTCA機長の方を向く余裕もなかった。機長はTCA機長に状況を説明し機体の制御手段が全くないと伝えた。機長は、客室の窓から外部の損傷がないか、そして操縦翼面が操作に反応しているか確認するようTCA機長に依頼した。外観確認を終えたTCA機長はコックピットに戻り、内側エルロンは無傷だが僅かに上向きで固定されていたことと、スポイラーが下げ位置でロックされていることを報告した。主操縦翼面は動作していなかった。機長は、TCA機長にエンジンのスロットルの制御を指示した。これにより、機長と副操縦士が他の操作や管制塔との通信などに専念できるようになった。スロットルは機長席と副操縦士席の間のペデスタル(中央制御卓)にある。TCA機長はペデスタルの後ろにひざまずいてスロットル・レバーの調整を担った。TCA機長はエンジン出力でピッチとロールを制御しようと試みた。機体は常に右旋回する傾向があったほか、安定したピッチ姿勢を維持するのが難しくなっていた。TCA機長は第1エンジン(左翼側)と第3エンジン(右翼側)の推力を対称にできないと考え、両手でそれぞれのレバーを操作した。,TCA機長による外観確認の結果、異常があると確認されたのは、内側エルロンと何か?,スポイラー,Lexical variation (world knowledge)
15,4,ユナイテッド航空232便不時着事故,非番で搭乗していたTCA機長は、ユナイテッド航空の乗員訓練を信頼しており、当初は協力を申し出るのを遠慮していた。しかし、エンジン1基停止時の飛行手順と異なる飛行状況だったことや、先任客室乗務員から深刻な状況であることを聞き、手助けを申し出た。15時29分、先任客室乗務員がコックピットに入り、DC-10型機のTCA機長が搭乗していること、そして彼が協力の意思があることを伝えた。機長は直ちにTCA機長をコックピットに招くよう指示をした。それから30秒も経たないうちに、TCA機長はコックピットに入った。TCA機長が到着した時、機長と副操縦士は精一杯の力で操縦桿を左に切っていたが、機体は右旋回をしていた。コックピット内は緊迫しており、機長が挨拶し乗員を紹介したが、その間、誰もTCA機長の方を向く余裕もなかった。機長はTCA機長に状況を説明し機体の制御手段が全くないと伝えた。機長は、客室の窓から外部の損傷がないか、そして操縦翼面が操作に反応しているか確認するようTCA機長に依頼した。外観確認を終えたTCA機長はコックピットに戻り、内側エルロンは無傷だが僅かに上向きで固定されていたことと、スポイラーが下げ位置でロックされていることを報告した。主操縦翼面は動作していなかった。機長は、TCA機長にエンジンのスロットルの制御を指示した。これにより、機長と副操縦士が他の操作や管制塔との通信などに専念できるようになった。スロットルは機長席と副操縦士席の間のペデスタル(中央制御卓)にある。TCA機長はペデスタルの後ろにひざまずいてスロットル・レバーの調整を担った。TCA機長はエンジン出力でピッチとロールを制御しようと試みた。機体は常に右旋回する傾向があったほか、安定したピッチ姿勢を維持するのが難しくなっていた。TCA機長は第1エンジン(左翼側)と第3エンジン(右翼側)の推力を対称にできないと考え、両手でそれぞれのレバーを操作した。,機長と副操縦士が、エンジンのスロットルの制御以外の操作や管制塔との通信などに集中できるように手伝ってくれたのは、誰ですか?,TCA機長,Syntactic variation
16,5,ユナイテッド航空232便不時着事故,"15時32分、TCA機長が客室乗務員達はゆっくり準備をしていたと伝えた。これを受けて機長は不時着の可能性を示唆し、備えを急いだ方が良いと答えた。間もなく、機長はスー・ゲートウェイ空港の進入管制官に、油圧の作動液を失い昇降舵を制御できないこと、そして滑走路にたどり着けず不時着する可能性があることを伝えた。ユナイテッド航空の運航管理部門も直接スー・ゲートウェイ空港の管制塔に連絡し、緊急着陸、消火、救命の準備を要請していた。15時34分、機長はスー・ゲートウェイ空港に着陸を試みる決断をした。機長は、航空機関士に高揚力装置を使用せず着陸する場合の情報を求め、進入管制官に計器着陸装置の周波数および滑走路の方向と長さを問い合わせた。管制官は周波数を回答し、UAL232便の現在地と進路、そして滑走路31の長さを伝えた。この時、UAL232便はスー・ゲートウェイ空港から北東約35マイル(約65km)の地点にいた。15時35分、機長は急速投棄で燃料を放出するよう航空機関士に指示した。燃料は自動投棄の下限である33,500ポンド(約15トン)まで放出された。15時38分、乗員の一人が「クリーン形態(高揚力装置と降着装置を格納した状態)の進入操作速度は200ノット(時速約370km)だろう」と発言した。副操縦士が、機長に200と185にバグ(速度計の縁にある可動式の目盛り)をセットするよう求めた。",UAL232便はどの空港に着陸する準備をしたのか?,スー・ゲートウェイ空港,Syntactic variation
17,5,ユナイテッド航空232便不時着事故,"15時32分、TCA機長が客室乗務員達はゆっくり準備をしていたと伝えた。これを受けて機長は不時着の可能性を示唆し、備えを急いだ方が良いと答えた。間もなく、機長はスー・ゲートウェイ空港の進入管制官に、油圧の作動液を失い昇降舵を制御できないこと、そして滑走路にたどり着けず不時着する可能性があることを伝えた。ユナイテッド航空の運航管理部門も直接スー・ゲートウェイ空港の管制塔に連絡し、緊急着陸、消火、救命の準備を要請していた。15時34分、機長はスー・ゲートウェイ空港に着陸を試みる決断をした。機長は、航空機関士に高揚力装置を使用せず着陸する場合の情報を求め、進入管制官に計器着陸装置の周波数および滑走路の方向と長さを問い合わせた。管制官は周波数を回答し、UAL232便の現在地と進路、そして滑走路31の長さを伝えた。この時、UAL232便はスー・ゲートウェイ空港から北東約35マイル(約65km)の地点にいた。15時35分、機長は急速投棄で燃料を放出するよう航空機関士に指示した。燃料は自動投棄の下限である33,500ポンド(約15トン)まで放出された。15時38分、乗員の一人が「クリーン形態(高揚力装置と降着装置を格納した状態)の進入操作速度は200ノット(時速約370km)だろう」と発言した。副操縦士が、機長に200と185にバグ(速度計の縁にある可動式の目盛り)をセットするよう求めた。",ユナイテッド航空の運航管理部門が直接スー・ゲートウェイ空港の管制塔まで連絡し、緊急着陸、消火、救命の準備を要請したのは、事故機の何に備えるためだったか?,不時着,Multiple sentence reasoning
18,5,ユナイテッド航空232便不時着事故,"15時32分、TCA機長が客室乗務員達はゆっくり準備をしていたと伝えた。これを受けて機長は不時着の可能性を示唆し、備えを急いだ方が良いと答えた。間もなく、機長はスー・ゲートウェイ空港の進入管制官に、油圧の作動液を失い昇降舵を制御できないこと、そして滑走路にたどり着けず不時着する可能性があることを伝えた。ユナイテッド航空の運航管理部門も直接スー・ゲートウェイ空港の管制塔に連絡し、緊急着陸、消火、救命の準備を要請していた。15時34分、機長はスー・ゲートウェイ空港に着陸を試みる決断をした。機長は、航空機関士に高揚力装置を使用せず着陸する場合の情報を求め、進入管制官に計器着陸装置の周波数および滑走路の方向と長さを問い合わせた。管制官は周波数を回答し、UAL232便の現在地と進路、そして滑走路31の長さを伝えた。この時、UAL232便はスー・ゲートウェイ空港から北東約35マイル(約65km)の地点にいた。15時35分、機長は急速投棄で燃料を放出するよう航空機関士に指示した。燃料は自動投棄の下限である33,500ポンド(約15トン)まで放出された。15時38分、乗員の一人が「クリーン形態(高揚力装置と降着装置を格納した状態)の進入操作速度は200ノット(時速約370km)だろう」と発言した。副操縦士が、機長に200と185にバグ(速度計の縁にある可動式の目盛り)をセットするよう求めた。",事故機と該当の航空機が属する航空会社の両方とも交信を行った管制塔は、どの空港の管制塔ですか?,スー・ゲートウェイ空港,Multiple sentence reasoning
19,5,ユナイテッド航空232便不時着事故,"15時32分、TCA機長が客室乗務員達はゆっくり準備をしていたと伝えた。これを受けて機長は不時着の可能性を示唆し、備えを急いだ方が良いと答えた。間もなく、機長はスー・ゲートウェイ空港の進入管制官に、油圧の作動液を失い昇降舵を制御できないこと、そして滑走路にたどり着けず不時着する可能性があることを伝えた。ユナイテッド航空の運航管理部門も直接スー・ゲートウェイ空港の管制塔に連絡し、緊急着陸、消火、救命の準備を要請していた。15時34分、機長はスー・ゲートウェイ空港に着陸を試みる決断をした。機長は、航空機関士に高揚力装置を使用せず着陸する場合の情報を求め、進入管制官に計器着陸装置の周波数および滑走路の方向と長さを問い合わせた。管制官は周波数を回答し、UAL232便の現在地と進路、そして滑走路31の長さを伝えた。この時、UAL232便はスー・ゲートウェイ空港から北東約35マイル(約65km)の地点にいた。15時35分、機長は急速投棄で燃料を放出するよう航空機関士に指示した。燃料は自動投棄の下限である33,500ポンド(約15トン)まで放出された。15時38分、乗員の一人が「クリーン形態(高揚力装置と降着装置を格納した状態)の進入操作速度は200ノット(時速約370km)だろう」と発言した。副操縦士が、機長に200と185にバグ(速度計の縁にある可動式の目盛り)をセットするよう求めた。",UAL232便はどの航空会社の航空機ですか?,ユナイテッド航空,Logical reasoning
20,6,ユナイテッド航空232便不時着事故,15時40分、機長は先任客室乗務員に、客室は全員準備できているか尋ねた。機長は、この乗務員に油圧系統の喪失により機体をほとんど操縦できないことと、スーシティに向かっていることを伝えた。続けて、難しい着陸で結果がどうなるかわからない、そして脱出を成功させられるかもわからないとも述べた。機長は、着陸へ備える時になったら客室へ警報放送「ブレース、ブレース、ブレース」を流すと伝えた。「ブレース」とは、衝撃を低減するために体を前に折り曲げる不時着時の姿勢のことである。15時41分、空港の進入管制官からUAL232便に、非常用設備は待機中だと連絡が入る。続いて、翼の損傷を目撃した客室乗務員がいると航空機関士が報告した。航空機関士は後部に確認に行くか尋ね、これを機長が許可した。航空機関士はコックピットを離れ約2分半後に戻った。彼は機体の尾部に損傷があると報告し、機長は「それこそ私が考えていたことだ」と言った。15時48分、降着装置(ギア)が降ろされた。油圧が使えないため、重力を利用する予備(alternate)の方法でギアが降ろされたとパイロット同士が会話している。15時49分、機長はパイロットたちに座席のベルトをしっかり締め、周囲を片付けるよう指示した。TCA機長は航空機関士席でベルトを締め、スロットルの操作を続けた。,不時着時の姿勢を何と言うか?,ブレース,Syntactic variation
21,6,ユナイテッド航空232便不時着事故,15時40分、機長は先任客室乗務員に、客室は全員準備できているか尋ねた。機長は、この乗務員に油圧系統の喪失により機体をほとんど操縦できないことと、スーシティに向かっていることを伝えた。続けて、難しい着陸で結果がどうなるかわからない、そして脱出を成功させられるかもわからないとも述べた。機長は、着陸へ備える時になったら客室へ警報放送「ブレース、ブレース、ブレース」を流すと伝えた。「ブレース」とは、衝撃を低減するために体を前に折り曲げる不時着時の姿勢のことである。15時41分、空港の進入管制官からUAL232便に、非常用設備は待機中だと連絡が入る。続いて、翼の損傷を目撃した客室乗務員がいると航空機関士が報告した。航空機関士は後部に確認に行くか尋ね、これを機長が許可した。航空機関士はコックピットを離れ約2分半後に戻った。彼は機体の尾部に損傷があると報告し、機長は「それこそ私が考えていたことだ」と言った。15時48分、降着装置(ギア)が降ろされた。油圧が使えないため、重力を利用する予備(alternate)の方法でギアが降ろされたとパイロット同士が会話している。15時49分、機長はパイロットたちに座席のベルトをしっかり締め、周囲を片付けるよう指示した。TCA機長は航空機関士席でベルトを締め、スロットルの操作を続けた。,航空機関士が機体の損傷を確認した時、機体のどちらに損傷があったか?,尾部,Syntactic variation
