question_id,context_id,title,context,question,answer,question_type
11,4,グレア,"グレア(glare、眩輝『げんき』、眩惑『げんわく』)とは、不快感や物の見えづらさを生じさせるような「まぶしさ」のことをいう。ある光の状態がグレアとなりうるか否かは、周辺の総合的な環境と個々人の生理的状態で決まる。光源とその周辺との明るさのバランスや、直接光・間接光の別、視線の方向と光源のなす角度などにも依存する。また、同じ光環境、同じ位置であっても、観察者の特性によってグレアとして受け取られるか否かは異なる。特に高齢者はグレアを感じ易く、また不快感から回復するのに要する時間も長い傾向にある。

グレアは、程度によっては単なる不快感にとどまらず、眼の障害や、状況把握能力の急な低下による事故などにもつながるため、照明器具の設計や照明計画などにおいては、グレアを防ぐことが必須となる。国・地域によっては、道路交通や照明設計に関して、グレア防止のための法規が整備されている。たとえばヨーロッパでは「輝度制限法」によって照明器具の輝度が制限されている。

なお、グレアは光害という概念とも一部共通するが、「光害」が主に公共性の面での問題として捉えられるのに対し、「グレア」はより工学的な問題として捉えられる。",「光害」と「グレア」の中でもっと工学的接近を要する概念はどれか?,「グレア」,Lexical variation (world knowledge)
12,5,グレア,グレアは、その原因や程度によって分類される。目の機能を生理的に損なう「不能グレア」「減能グレア」と、心理的に不快感を起こす「不快グレア」に分類される。不能グレアは視野内の極端な高輝度部分もしくは極端に高いコントラストにより、網膜が順応不能となった状態である。眼球内では入射光が散乱し、視界の把握がほとんど不能となる。減能グレアは不能グレアよりも軽度だが、眼球内での入射光の散乱によって視界の把握が困難となる。不快グレアは目の機能自体ではなく、眩しさによる心理的な不快感をおぼえる。不快グレアが長時間続くと、目の痛みやストレス、頭痛など二次的な害を生じることもある。,グレアをその原因や程度によって分類した時、目の機能に生理的影響を与えるものではないのはどれか?,「不快グレア」,Logical reasoning
13,5,グレア,グレアは、その原因や程度によって分類される。目の機能を生理的に損なう「不能グレア」「減能グレア」と、心理的に不快感を起こす「不快グレア」に分類される。不能グレアは視野内の極端な高輝度部分もしくは極端に高いコントラストにより、網膜が順応不能となった状態である。眼球内では入射光が散乱し、視界の把握がほとんど不能となる。減能グレアは不能グレアよりも軽度だが、眼球内での入射光の散乱によって視界の把握が困難となる。不快グレアは目の機能自体ではなく、眩しさによる心理的な不快感をおぼえる。不快グレアが長時間続くと、目の痛みやストレス、頭痛など二次的な害を生じることもある。,極端に高いコントラストにより網膜が順応不能状態になることをどう呼びますか?,不能グレア,Syntactic variation
14,5,グレア,グレアは、その原因や程度によって分類される。目の機能を生理的に損なう「不能グレア」「減能グレア」と、心理的に不快感を起こす「不快グレア」に分類される。不能グレアは視野内の極端な高輝度部分もしくは極端に高いコントラストにより、網膜が順応不能となった状態である。眼球内では入射光が散乱し、視界の把握がほとんど不能となる。減能グレアは不能グレアよりも軽度だが、眼球内での入射光の散乱によって視界の把握が困難となる。不快グレアは目の機能自体ではなく、眩しさによる心理的な不快感をおぼえる。不快グレアが長時間続くと、目の痛みやストレス、頭痛など二次的な害を生じることもある。,減能グレアと不能グレアでその程度がより重いのはどれだ?,不能グレア,Logical reasoning
15,5,グレア,グレアは、その原因や程度によって分類される。目の機能を生理的に損なう「不能グレア」「減能グレア」と、心理的に不快感を起こす「不快グレア」に分類される。不能グレアは視野内の極端な高輝度部分もしくは極端に高いコントラストにより、網膜が順応不能となった状態である。眼球内では入射光が散乱し、視界の把握がほとんど不能となる。減能グレアは不能グレアよりも軽度だが、眼球内での入射光の散乱によって視界の把握が困難となる。不快グレアは目の機能自体ではなく、眩しさによる心理的な不快感をおぼえる。不快グレアが長時間続くと、目の痛みやストレス、頭痛など二次的な害を生じることもある。,眩しさによる心理的な不快感を感じる現象は何ですか?,不快グレア,Lexical variation (synonymy)
16,6,グレア,また、光源と観察者の関係によって、以下のように分類される。直接グレアは高輝度光源を直接見ることによって生じるグレアである。太陽や車のライトを直視した場合などに起こる。間接グレアは光沢のある面に映った光源(照明や太陽)を間接的に見ることによって生じるグレアである。鏡やディスプレイごしに蛍光灯を注視してしまうような状況である。反射率の高い面でこれが起こった場合、光源を直視した状況に近い刺激を受けているにもかかわらず、観察者の「たかが映り込み」という意識のため改善策が疎かとなるという問題がある。反射グレアは光源からの強い光が机や紙に反射したものを受けることによって生じるグレアである。読書や書き物のときに白い紙面で反射した光が長時間入射するといった状況である。,直接グレア、間接グレア、反射グレアと分類する基準は何ですか?,光源と観察者の関係,Multiple sentence reasoning
17,6,グレア,また、光源と観察者の関係によって、以下のように分類される。直接グレアは高輝度光源を直接見ることによって生じるグレアである。太陽や車のライトを直視した場合などに起こる。間接グレアは光沢のある面に映った光源(照明や太陽)を間接的に見ることによって生じるグレアである。鏡やディスプレイごしに蛍光灯を注視してしまうような状況である。反射率の高い面でこれが起こった場合、光源を直視した状況に近い刺激を受けているにもかかわらず、観察者の「たかが映り込み」という意識のため改善策が疎かとなるという問題がある。反射グレアは光源からの強い光が机や紙に反射したものを受けることによって生じるグレアである。読書や書き物のときに白い紙面で反射した光が長時間入射するといった状況である。,高輝度光源を直接見ることによって生じるグレアをどう言いますか?,直接グレア,Syntactic variation
18,6,グレア,また、光源と観察者の関係によって、以下のように分類される。直接グレアは高輝度光源を直接見ることによって生じるグレアである。太陽や車のライトを直視した場合などに起こる。間接グレアは光沢のある面に映った光源(照明や太陽)を間接的に見ることによって生じるグレアである。鏡やディスプレイごしに蛍光灯を注視してしまうような状況である。反射率の高い面でこれが起こった場合、光源を直視した状況に近い刺激を受けているにもかかわらず、観察者の「たかが映り込み」という意識のため改善策が疎かとなるという問題がある。反射グレアは光源からの強い光が机や紙に反射したものを受けることによって生じるグレアである。読書や書き物のときに白い紙面で反射した光が長時間入射するといった状況である。,光源からの強い光を反射によって目にした時生じるグレアをどう呼びますか?,反射グレア,Lexical variation (synonymy)
19,6,グレア,また、光源と観察者の関係によって、以下のように分類される。直接グレアは高輝度光源を直接見ることによって生じるグレアである。太陽や車のライトを直視した場合などに起こる。間接グレアは光沢のある面に映った光源(照明や太陽)を間接的に見ることによって生じるグレアである。鏡やディスプレイごしに蛍光灯を注視してしまうような状況である。反射率の高い面でこれが起こった場合、光源を直視した状況に近い刺激を受けているにもかかわらず、観察者の「たかが映り込み」という意識のため改善策が疎かとなるという問題がある。反射グレアは光源からの強い光が机や紙に反射したものを受けることによって生じるグレアである。読書や書き物のときに白い紙面で反射した光が長時間入射するといった状況である。,光沢のある面に映った光源を間接的に見ることによって生じるグレアのことをどう呼びますか?,間接グレア,Syntactic variation
20,7,グレア,"グレアを生じる要素として、主たる光源自体の輝度、光源と背景の輝度差、光源と視線の近さ、視野中に占める光源の立体角がある。下図の例では、上段のような状況は下段のような状況に比べてグレアの程度が大きくなる。具体的には、以下のような状況で極端なグレアが発生する。

テレビやコンピュータの画面は間接グレア・直接グレアの両方を生じる要因となる。特にCRTの表面のガラスは単純な反射を起こしやすく、蛍光灯の光の映りこみが直接作業者の目に入り間接グレアを生じる。また、ディスプレイ自体の輝度が高すぎる場合や、暗い室内で利用した場合に、背景とディスプレイの輝度差が大きくなり、直接グレアが発生する。適切な対策をとらずに長時間コンピュータやテレビを利用することにより眼の疲労や視力の低下をきたすというケースも少なくない。",ディスプレイの反射が起こすグレアの種類は?,間接グレア・直接グレアの両方,Lexical variation (world knowledge)
21,7,グレア,"グレアを生じる要素として、主たる光源自体の輝度、光源と背景の輝度差、光源と視線の近さ、視野中に占める光源の立体角がある。下図の例では、上段のような状況は下段のような状況に比べてグレアの程度が大きくなる。具体的には、以下のような状況で極端なグレアが発生する。

テレビやコンピュータの画面は間接グレア・直接グレアの両方を生じる要因となる。特にCRTの表面のガラスは単純な反射を起こしやすく、蛍光灯の光の映りこみが直接作業者の目に入り間接グレアを生じる。また、ディスプレイ自体の輝度が高すぎる場合や、暗い室内で利用した場合に、背景とディスプレイの輝度差が大きくなり、直接グレアが発生する。適切な対策をとらずに長時間コンピュータやテレビを利用することにより眼の疲労や視力の低下をきたすというケースも少なくない。",ディスプレイ自体の輝度が高すぎる場合におこるグレアの種類は?,直接グレア,Syntactic variation
22,7,グレア,"グレアを生じる要素として、主たる光源自体の輝度、光源と背景の輝度差、光源と視線の近さ、視野中に占める光源の立体角がある。下図の例では、上段のような状況は下段のような状況に比べてグレアの程度が大きくなる。具体的には、以下のような状況で極端なグレアが発生する。

テレビやコンピュータの画面は間接グレア・直接グレアの両方を生じる要因となる。特にCRTの表面のガラスは単純な反射を起こしやすく、蛍光灯の光の映りこみが直接作業者の目に入り間接グレアを生じる。また、ディスプレイ自体の輝度が高すぎる場合や、暗い室内で利用した場合に、背景とディスプレイの輝度差が大きくなり、直接グレアが発生する。適切な対策をとらずに長時間コンピュータやテレビを利用することにより眼の疲労や視力の低下をきたすというケースも少なくない。",蛍光灯の光の映りこみが直接作業者の目に入った時発生するグレアは何ですか?,間接グレア,Syntactic variation
23,8,グレア,"夜間に自動車のヘッドランプを直接向けられた場合、瞬間的に不能グレアが生じる。特に暗闇を長時間歩いて目が暗順応している場合にはこれが起こりやすい。照射角が広いフォグランプの急な点灯も、対向車の運転者や歩行者にグレアを起こさせ、危険である。対向車や歩行者が周辺環境を把握できなくなり、交通事故につながる危険性もある。その光の周りに円状に見える光を暈(ハロー)といい、対向車の強い光源の近くにある物体が消えてしまったかのように見えなくなることを蒸発#交通に関して蒸発現象と呼ぶ。

夜間のスタジアムでは、限られた台数と位置から照明効果を得るため、高輝度の照明が用いられる。暗い環境をバックにしてこの照明を注視したとき、直接グレアが生じやすい。観客への不快感のみならず、プレイヤーの能力低下、周辺道路の交通の妨げともなる場合があるので、設置位置や角度、照明器具の種類に注意を払った設計が必要である。

また、このような外的要因以外に、光を受ける側の目の状態によってもグレアは発生する。一般に、瞳孔が拡大した状態や、暗い場所で目が暗順応した状態では、光の刺激を大きく受けるため、不快感を持ちやすくなる。また、LASEKやLASIKなどの視力回復手術の後には、通常ならば不快とならないような光環境下でグレアが発生する。高齢者は一般的にグレアを生じやすく、さらに不能グレアからの回復にも時間がかかるが、これは水晶体の濁りによって光の散乱が起こるためである。これは、白内障の一般的な症状でもある。",夜に車のヘッドライトを直接向けられた時、瞬間的に生じ得るグレアは何ですか?,不能グレア,Lexical variation (synonymy)
24,8,グレア,"夜間に自動車のヘッドランプを直接向けられた場合、瞬間的に不能グレアが生じる。特に暗闇を長時間歩いて目が暗順応している場合にはこれが起こりやすい。照射角が広いフォグランプの急な点灯も、対向車の運転者や歩行者にグレアを起こさせ、危険である。対向車や歩行者が周辺環境を把握できなくなり、交通事故につながる危険性もある。その光の周りに円状に見える光を暈(ハロー)といい、対向車の強い光源の近くにある物体が消えてしまったかのように見えなくなることを蒸発#交通に関して蒸発現象と呼ぶ。

夜間のスタジアムでは、限られた台数と位置から照明効果を得るため、高輝度の照明が用いられる。暗い環境をバックにしてこの照明を注視したとき、直接グレアが生じやすい。観客への不快感のみならず、プレイヤーの能力低下、周辺道路の交通の妨げともなる場合があるので、設置位置や角度、照明器具の種類に注意を払った設計が必要である。

また、このような外的要因以外に、光を受ける側の目の状態によってもグレアは発生する。一般に、瞳孔が拡大した状態や、暗い場所で目が暗順応した状態では、光の刺激を大きく受けるため、不快感を持ちやすくなる。また、LASEKやLASIKなどの視力回復手術の後には、通常ならば不快とならないような光環境下でグレアが発生する。高齢者は一般的にグレアを生じやすく、さらに不能グレアからの回復にも時間がかかるが、これは水晶体の濁りによって光の散乱が起こるためである。これは、白内障の一般的な症状でもある。",自動車のヘッドランプなどの光の周りに円状に見える光のことをなんていうの?,暈,Multiple sentence reasoning
25,8,グレア,"夜間に自動車のヘッドランプを直接向けられた場合、瞬間的に不能グレアが生じる。特に暗闇を長時間歩いて目が暗順応している場合にはこれが起こりやすい。照射角が広いフォグランプの急な点灯も、対向車の運転者や歩行者にグレアを起こさせ、危険である。対向車や歩行者が周辺環境を把握できなくなり、交通事故につながる危険性もある。その光の周りに円状に見える光を暈(ハロー)といい、対向車の強い光源の近くにある物体が消えてしまったかのように見えなくなることを蒸発#交通に関して蒸発現象と呼ぶ。

夜間のスタジアムでは、限られた台数と位置から照明効果を得るため、高輝度の照明が用いられる。暗い環境をバックにしてこの照明を注視したとき、直接グレアが生じやすい。観客への不快感のみならず、プレイヤーの能力低下、周辺道路の交通の妨げともなる場合があるので、設置位置や角度、照明器具の種類に注意を払った設計が必要である。

また、このような外的要因以外に、光を受ける側の目の状態によってもグレアは発生する。一般に、瞳孔が拡大した状態や、暗い場所で目が暗順応した状態では、光の刺激を大きく受けるため、不快感を持ちやすくなる。また、LASEKやLASIKなどの視力回復手術の後には、通常ならば不快とならないような光環境下でグレアが発生する。高齢者は一般的にグレアを生じやすく、さらに不能グレアからの回復にも時間がかかるが、これは水晶体の濁りによって光の散乱が起こるためである。これは、白内障の一般的な症状でもある。",夜間のスタジアムのライトを直接見た時起こりかねないグレアは何ですか?,直接グレア,Multiple sentence reasoning
26,9,グレア,"グレアの研究が始められたのは1910年頃である。電球が普及し、従来の照明とは異なる強い視覚刺激が問題視されはじめた時期であった。
グレア研究の先駆となった人物は、アメリカの視覚研究者PercyG.Nuttingであった。彼はアメリカ照明学会(IlluminatingEngineeringSociety,IES)のグレア研究会の座長として「不快なまぶしさ」についての定量的研究成果を発表していった。彼が研究テーマとしていたのは「光源の輝度」と「順応レベル」の関係であった。

1920年代、アメリカとイギリスを中心にグレア研究は盛んとなる。この頃、研究初期には同列のものとみられていた「不能グレア」と「不快グレア」が明確に区別されるようになる。研究を主導したのは、主に各国の照明学会であった。

1940年代になると、光源輝度と背景輝度の対比を考慮した不快グレア評価法が提唱され、徐々に実用化されはじめる。1950年にイギリス照明学会が提唱したDGI(DaylightGlareIndex)法は「背景輝度」「光源輝度」「視界に占める光源の立体角」の3要素から不快グレアの程度を算出するものであった。",グレアの研究が始まったのは何の普及と関係ありますか?,電球,Multiple sentence reasoning
27,9,グレア,"グレアの研究が始められたのは1910年頃である。電球が普及し、従来の照明とは異なる強い視覚刺激が問題視されはじめた時期であった。
グレア研究の先駆となった人物は、アメリカの視覚研究者PercyG.Nuttingであった。彼はアメリカ照明学会(IlluminatingEngineeringSociety,IES)のグレア研究会の座長として「不快なまぶしさ」についての定量的研究成果を発表していった。彼が研究テーマとしていたのは「光源の輝度」と「順応レベル」の関係であった。

1920年代、アメリカとイギリスを中心にグレア研究は盛んとなる。この頃、研究初期には同列のものとみられていた「不能グレア」と「不快グレア」が明確に区別されるようになる。研究を主導したのは、主に各国の照明学会であった。

1940年代になると、光源輝度と背景輝度の対比を考慮した不快グレア評価法が提唱され、徐々に実用化されはじめる。1950年にイギリス照明学会が提唱したDGI(DaylightGlareIndex)法は「背景輝度」「光源輝度」「視界に占める光源の立体角」の3要素から不快グレアの程度を算出するものであった。",IESのグレア研究会の座長として務め、グレア研究の先駆となった人物は誰ですか?,PercyG.Nutting,Syntactic variation
28,9,グレア,"グレアの研究が始められたのは1910年頃である。電球が普及し、従来の照明とは異なる強い視覚刺激が問題視されはじめた時期であった。
グレア研究の先駆となった人物は、アメリカの視覚研究者PercyG.Nuttingであった。彼はアメリカ照明学会(IlluminatingEngineeringSociety,IES)のグレア研究会の座長として「不快なまぶしさ」についての定量的研究成果を発表していった。彼が研究テーマとしていたのは「光源の輝度」と「順応レベル」の関係であった。

1920年代、アメリカとイギリスを中心にグレア研究は盛んとなる。この頃、研究初期には同列のものとみられていた「不能グレア」と「不快グレア」が明確に区別されるようになる。研究を主導したのは、主に各国の照明学会であった。

1940年代になると、光源輝度と背景輝度の対比を考慮した不快グレア評価法が提唱され、徐々に実用化されはじめる。1950年にイギリス照明学会が提唱したDGI(DaylightGlareIndex)法は「背景輝度」「光源輝度」「視界に占める光源の立体角」の3要素から不快グレアの程度を算出するものであった。",「不能グレア」と「不快グレア」を区別するようになったのはいつからですか?,1920年代,Multiple sentence reasoning
29,9,グレア,"グレアの研究が始められたのは1910年頃である。電球が普及し、従来の照明とは異なる強い視覚刺激が問題視されはじめた時期であった。
グレア研究の先駆となった人物は、アメリカの視覚研究者PercyG.Nuttingであった。彼はアメリカ照明学会(IlluminatingEngineeringSociety,IES)のグレア研究会の座長として「不快なまぶしさ」についての定量的研究成果を発表していった。彼が研究テーマとしていたのは「光源の輝度」と「順応レベル」の関係であった。

1920年代、アメリカとイギリスを中心にグレア研究は盛んとなる。この頃、研究初期には同列のものとみられていた「不能グレア」と「不快グレア」が明確に区別されるようになる。研究を主導したのは、主に各国の照明学会であった。

1940年代になると、光源輝度と背景輝度の対比を考慮した不快グレア評価法が提唱され、徐々に実用化されはじめる。1950年にイギリス照明学会が提唱したDGI(DaylightGlareIndex)法は「背景輝度」「光源輝度」「視界に占める光源の立体角」の3要素から不快グレアの程度を算出するものであった。",イギリス照明学会でDGI法が主張されたのはいつか?,1950年,Lexical variation (synonymy)
30,10,グレア,"1970年代からは、世界各国の照明学会で別々に研究されてきたグレア評価方法を統合し、国際標準として確立する動きが活発になる。コンピュータの普及も、グレア研究を加速させた。長時間のコンピュータ作業による技術者のストレスが問題視され、オフィス設計の指針としても標準的なグレア評価法の需要が高まっていった時代である。
国際照明委員会(CommissionInternationaldel'Eclairage/InternationalCommissiononIllumination、CIE、1913年設立)が1995年に発表したUGR(UnifiedGlareRating)法は、照明器具の配置を評価する「ポジションインデックス」の概念を含めたもので、現在のグレア評価の主流として国際的に最も広く実用化されている。ISO規格で利用されているのもUGRである。

現在、LEDなどの新たな照明の刺激や、これまであまり研究の進まなかった照明の色の影響も研究課題となっている。人種・年齢・性別などで異なるグレアの受け方を評価に含める研究も進められている。また、近年飛躍を遂げたコンピュータ・グラフィックス技術を用いて光環境をリアルにシミュレートし、直感的に快・不快を予測することができるようになったため、照明設計の補助として利用してゆこうという向きもある。",世界各国の照明学会で別々に研究されてきたグレア評価方法を統合されたのはいつですか?,1970年代,Syntactic variation
31,10,グレア,"1970年代からは、世界各国の照明学会で別々に研究されてきたグレア評価方法を統合し、国際標準として確立する動きが活発になる。コンピュータの普及も、グレア研究を加速させた。長時間のコンピュータ作業による技術者のストレスが問題視され、オフィス設計の指針としても標準的なグレア評価法の需要が高まっていった時代である。
国際照明委員会(CommissionInternationaldel'Eclairage/InternationalCommissiononIllumination、CIE、1913年設立)が1995年に発表したUGR(UnifiedGlareRating)法は、照明器具の配置を評価する「ポジションインデックス」の概念を含めたもので、現在のグレア評価の主流として国際的に最も広く実用化されている。ISO規格で利用されているのもUGRである。

現在、LEDなどの新たな照明の刺激や、これまであまり研究の進まなかった照明の色の影響も研究課題となっている。人種・年齢・性別などで異なるグレアの受け方を評価に含める研究も進められている。また、近年飛躍を遂げたコンピュータ・グラフィックス技術を用いて光環境をリアルにシミュレートし、直感的に快・不快を予測することができるようになったため、照明設計の補助として利用してゆこうという向きもある。",ISO規格にも用いられ、「ポジションインデックス」の概念も含んでいるこの評価法は何年に発表されたものですか?,1995年,Multiple sentence reasoning
