question_id,context_id,title,context,question,answer,question_type
11,5,ナポリタン,1773年には、ナポリ在住のヴィンチェンツォ・コラードが、著書IlCuocoGalanteの中でトマトソースの汎用性を賞賛し、トマトソースと組み合わせるものの例として、肉、魚、卵や野菜とともにパスタも挙げている。1790年には、ローマ出身の料理人フランチェスコ・レオナルディも、著書L'Apiciomodernoで、トマトソースとパスタとの組み合わせを紹介している。トマトとパスタを組みあわせた料理のレシピが文献に登場するのは、1839年にナポリのヴォンヴィチーノ公爵であるイッポリート・カヴァルカンティが著したCucinaTeorico-Practicaに記載された「ヴェルミチェッリのトマト添え」が最初だとされる。,CucinaTeorico-PracticaとL'Apiciomodernoと、どっちの方がもっと古い本なの?,L'Apiciomoderno,Logical reasoning
12,5,ナポリタン,1773年には、ナポリ在住のヴィンチェンツォ・コラードが、著書IlCuocoGalanteの中でトマトソースの汎用性を賞賛し、トマトソースと組み合わせるものの例として、肉、魚、卵や野菜とともにパスタも挙げている。1790年には、ローマ出身の料理人フランチェスコ・レオナルディも、著書L'Apiciomodernoで、トマトソースとパスタとの組み合わせを紹介している。トマトとパスタを組みあわせた料理のレシピが文献に登場するのは、1839年にナポリのヴォンヴィチーノ公爵であるイッポリート・カヴァルカンティが著したCucinaTeorico-Practicaに記載された「ヴェルミチェッリのトマト添え」が最初だとされる。,CucinaTeorico-Practicaを書いたのは誰なの?,イッポリート・カヴァルカンティ,Lexical variation (synonymy)
13,6,ナポリタン,18世紀ごろのナポリでは、貧しい庶民の間でトマトソースのパスタ料理「トゥレ・チェンテジミのヴェルミチェッリ」が食べられていた。当時ナポリの路上にはパスタを売る屋台があり、茹でたヴェルミチェッリにチーズをかけた「ドゥエ・チェンテジミのヴェルミチェッリ」が売られていた。さらに1チェンテジモ追加で支払えばトマトソースをかけることができた。そこからトマトソースをかけたこのパスタを「トゥレ・チェンテジミのヴェルミチェッリ」あるいは「ア・トリーエのヴェルミチェッリ」と呼ぶようになったという。このトマトソースは水も油も入れずトマトだけを煮詰めたものだった。ナポリでは17-18世紀ごろにトマトソースでスパゲッティを食べる習慣が普及したが、他の地方ではこの食べ方は知られておらず、ナポリとその近郊以外では食べられていなかったという。このナポリのトマトソースを使用した調理法がフランスに伝わり、フランス料理に取り入れられるようになった。フランスでは「スパゲッティ・ナポリテーヌ」と呼ばれた。,「トゥレ・チェンテジミのヴェルミチェッリ」と「ドゥエ・チェンテジミのヴェルミチェッリ」のうち、トマトソースをかけたのはどっち?,「トゥレ・チェンテジミのヴェルミチェッリ」,Logical reasoning
14,6,ナポリタン,18世紀ごろのナポリでは、貧しい庶民の間でトマトソースのパスタ料理「トゥレ・チェンテジミのヴェルミチェッリ」が食べられていた。当時ナポリの路上にはパスタを売る屋台があり、茹でたヴェルミチェッリにチーズをかけた「ドゥエ・チェンテジミのヴェルミチェッリ」が売られていた。さらに1チェンテジモ追加で支払えばトマトソースをかけることができた。そこからトマトソースをかけたこのパスタを「トゥレ・チェンテジミのヴェルミチェッリ」あるいは「ア・トリーエのヴェルミチェッリ」と呼ぶようになったという。このトマトソースは水も油も入れずトマトだけを煮詰めたものだった。ナポリでは17-18世紀ごろにトマトソースでスパゲッティを食べる習慣が普及したが、他の地方ではこの食べ方は知られておらず、ナポリとその近郊以外では食べられていなかったという。このナポリのトマトソースを使用した調理法がフランスに伝わり、フランス料理に取り入れられるようになった。フランスでは「スパゲッティ・ナポリテーヌ」と呼ばれた。,「トゥレ・チェンテジミのヴェルミチェッリ」と「ドゥエ・チェンテジミのヴェルミチェッリ」と、もっと高いのはどっち?,「トゥレ・チェンテジミのヴェルミチェッリ」,Logical reasoning
15,6,ナポリタン,18世紀ごろのナポリでは、貧しい庶民の間でトマトソースのパスタ料理「トゥレ・チェンテジミのヴェルミチェッリ」が食べられていた。当時ナポリの路上にはパスタを売る屋台があり、茹でたヴェルミチェッリにチーズをかけた「ドゥエ・チェンテジミのヴェルミチェッリ」が売られていた。さらに1チェンテジモ追加で支払えばトマトソースをかけることができた。そこからトマトソースをかけたこのパスタを「トゥレ・チェンテジミのヴェルミチェッリ」あるいは「ア・トリーエのヴェルミチェッリ」と呼ぶようになったという。このトマトソースは水も油も入れずトマトだけを煮詰めたものだった。ナポリでは17-18世紀ごろにトマトソースでスパゲッティを食べる習慣が普及したが、他の地方ではこの食べ方は知られておらず、ナポリとその近郊以外では食べられていなかったという。このナポリのトマトソースを使用した調理法がフランスに伝わり、フランス料理に取り入れられるようになった。フランスでは「スパゲッティ・ナポリテーヌ」と呼ばれた。,フランスの「スパゲッティ・ナポリテーヌ」に使われるソースは何?,トマトソース,Multiple sentence reasoning
16,7,ナポリタン,明治期の日本ではロングパスタよりマカロニが主流であった。また当時の日本で西洋料理と言えばフランス料理であったことから、パスタ料理は当初マカロニやラビオリをベシャメルソースで仕上げるフランス料理として調理されていたという。トマトソースが日本に伝わると、トマトソースのスパゲッティ「スパゲッティ・ア・ラ・ナポリテーヌ」がフランス料理として提供された。ただし、日本では第二次世界大戦後までパスタの入手をほとんど輸入品に頼っていたため、ホテルや高級レストランでのみ扱われる料理であった。明治30年ごろから日本では洋食店が増加し、一部の西洋料理は日本独自の「洋食」へと変化していったが、パスタ料理は戦前の段階では「洋食」化することはなかった。,明治期の日本でもっと普及されていたのはロングパスタとマカロニのうちどっちなの?,マカロニ,Logical reasoning
17,7,ナポリタン,明治期の日本ではロングパスタよりマカロニが主流であった。また当時の日本で西洋料理と言えばフランス料理であったことから、パスタ料理は当初マカロニやラビオリをベシャメルソースで仕上げるフランス料理として調理されていたという。トマトソースが日本に伝わると、トマトソースのスパゲッティ「スパゲッティ・ア・ラ・ナポリテーヌ」がフランス料理として提供された。ただし、日本では第二次世界大戦後までパスタの入手をほとんど輸入品に頼っていたため、ホテルや高級レストランでのみ扱われる料理であった。明治30年ごろから日本では洋食店が増加し、一部の西洋料理は日本独自の「洋食」へと変化していったが、パスタ料理は戦前の段階では「洋食」化することはなかった。,明治期の日本での西洋料理は主にどこの料理を指しましたか。,フランス料理,Multiple sentence reasoning
18,8,ナポリタン,"1903年にフランス料理の大家エスコフィエが著したLeGuideculinaireには、「GarnitureàlaNapolitaine」という名のパスタ料理が収録されている。そのレシピは、「スパゲティ500gをゆでて、グリュイエール・チーズ50g、パルメザンチーズ50gをおろしたもの、トマト・ピュレ1dlを合わせてつないだもの、バター100gを加えて仕上げる。ソース主料理の肉のフォン」というものである。これは単品の料理ではなくautregarnituresとして収録されている。また、築地精養軒の料理長を務めた鈴本敏雄が1920年に著した『仏蘭西料理献立書及調理法解説』でも、「GarnitureàlaNapolitaine」という料理名で「Parmesan乾酪を加へたるTomatosauceにて調理したる""Spaghetti""」と、「Macaroni(又は)SpaghettiàlaNapolitaine」という料理名で「ざつと茹でたるものを、赤茄子の原漿及び乾酪を加へ、充分にハムの風味を有たしたる羹汁にて煮込む」パスタ料理が収録されている。",LeGuideculinaireを書いたのは誰ですか。,エスコフィエ,Lexical variation (synonymy)
19,8,ナポリタン,"1903年にフランス料理の大家エスコフィエが著したLeGuideculinaireには、「GarnitureàlaNapolitaine」という名のパスタ料理が収録されている。そのレシピは、「スパゲティ500gをゆでて、グリュイエール・チーズ50g、パルメザンチーズ50gをおろしたもの、トマト・ピュレ1dlを合わせてつないだもの、バター100gを加えて仕上げる。ソース主料理の肉のフォン」というものである。これは単品の料理ではなくautregarnituresとして収録されている。また、築地精養軒の料理長を務めた鈴本敏雄が1920年に著した『仏蘭西料理献立書及調理法解説』でも、「GarnitureàlaNapolitaine」という料理名で「Parmesan乾酪を加へたるTomatosauceにて調理したる""Spaghetti""」と、「Macaroni(又は)SpaghettiàlaNapolitaine」という料理名で「ざつと茹でたるものを、赤茄子の原漿及び乾酪を加へ、充分にハムの風味を有たしたる羹汁にて煮込む」パスタ料理が収録されている。",LeGuideculinaireに従うと、「GarnitureàlaNapolitaine」を作るとき、必要なパルメザンチーズは何gですか。,50g,Multiple sentence reasoning
20,8,ナポリタン,"1903年にフランス料理の大家エスコフィエが著したLeGuideculinaireには、「GarnitureàlaNapolitaine」という名のパスタ料理が収録されている。そのレシピは、「スパゲティ500gをゆでて、グリュイエール・チーズ50g、パルメザンチーズ50gをおろしたもの、トマト・ピュレ1dlを合わせてつないだもの、バター100gを加えて仕上げる。ソース主料理の肉のフォン」というものである。これは単品の料理ではなくautregarnituresとして収録されている。また、築地精養軒の料理長を務めた鈴本敏雄が1920年に著した『仏蘭西料理献立書及調理法解説』でも、「GarnitureàlaNapolitaine」という料理名で「Parmesan乾酪を加へたるTomatosauceにて調理したる""Spaghetti""」と、「Macaroni(又は)SpaghettiàlaNapolitaine」という料理名で「ざつと茹でたるものを、赤茄子の原漿及び乾酪を加へ、充分にハムの風味を有たしたる羹汁にて煮込む」パスタ料理が収録されている。",『仏蘭西料理献立書及調理法解説』を書いたのは誰なの?,鈴本敏雄,Lexical variation (synonymy)
21,8,ナポリタン,"1903年にフランス料理の大家エスコフィエが著したLeGuideculinaireには、「GarnitureàlaNapolitaine」という名のパスタ料理が収録されている。そのレシピは、「スパゲティ500gをゆでて、グリュイエール・チーズ50g、パルメザンチーズ50gをおろしたもの、トマト・ピュレ1dlを合わせてつないだもの、バター100gを加えて仕上げる。ソース主料理の肉のフォン」というものである。これは単品の料理ではなくautregarnituresとして収録されている。また、築地精養軒の料理長を務めた鈴本敏雄が1920年に著した『仏蘭西料理献立書及調理法解説』でも、「GarnitureàlaNapolitaine」という料理名で「Parmesan乾酪を加へたるTomatosauceにて調理したる""Spaghetti""」と、「Macaroni(又は)SpaghettiàlaNapolitaine」という料理名で「ざつと茹でたるものを、赤茄子の原漿及び乾酪を加へ、充分にハムの風味を有たしたる羹汁にて煮込む」パスタ料理が収録されている。",『仏蘭西料理献立書及調理法解説』とLeGuideculinaireと、どっちの本がもっと古い?,LeGuideculinaire,Logical reasoning
22,9,ナポリタン,東京・銀座の煉瓦亭には、1921年の時点で「イタリアン」というメニューがあった。外国航路のコックが陸に上がって伝えたものという。同店の4代目店主によれば、当時の「イタリアン」にはトマトピューレを用いていたが、関東大震災後から戦時中に食料配給制になるまではケチャップを使用していたという話もあるという。横浜市教育委員会が発行した『横浜の食文化』p.79には、1934年1月の横浜ホテルニューグランドのメニューが掲載されており、そこには「SpaghettiNapolitaine」の記載がある。また、同ホテルの支店である東京ニューグランドの1935年のメニューには、カタカナで「スパゲチナポリテーイン」と書かれている。この「スパゲチナポリテーイン」は、裏ごししたトマトとチーズで作ったソースをかけたものだったと推定されている。当時のホテルニューグランドの総料理長はドリアの考案やアラカルトの導入などで知られるサリー・ワイルであり、戦前に同ホテルで修行経験のある小野正吉は、「スパゲッティナポリタンだとか、ご飯をグラタンにしたドリアなんか、ワイルさんがはじめて出したんですよ」と発言している。古川ロッパの『古川ロッパ昭和日記』には、1934年12月22日に「三越の特別食堂」で「ナポリタン」というスパゲッティを食したことが書かれている。ただし、ロッパの記述には「少し水気が切れない感じ」とあるため、茹でたパスタにソースを絡めた料理だったと推測される。,当時の「イタリアン」にはトマトピューレを用いていたが、関東大震災後から戦時中に食料配給制になるまではケチャップを使用していたと主張した人はどの店の店主ですたか。,東京・銀座の煉瓦亭,Multiple sentence reasoning
23,9,ナポリタン,東京・銀座の煉瓦亭には、1921年の時点で「イタリアン」というメニューがあった。外国航路のコックが陸に上がって伝えたものという。同店の4代目店主によれば、当時の「イタリアン」にはトマトピューレを用いていたが、関東大震災後から戦時中に食料配給制になるまではケチャップを使用していたという話もあるという。横浜市教育委員会が発行した『横浜の食文化』p.79には、1934年1月の横浜ホテルニューグランドのメニューが掲載されており、そこには「SpaghettiNapolitaine」の記載がある。また、同ホテルの支店である東京ニューグランドの1935年のメニューには、カタカナで「スパゲチナポリテーイン」と書かれている。この「スパゲチナポリテーイン」は、裏ごししたトマトとチーズで作ったソースをかけたものだったと推定されている。当時のホテルニューグランドの総料理長はドリアの考案やアラカルトの導入などで知られるサリー・ワイルであり、戦前に同ホテルで修行経験のある小野正吉は、「スパゲッティナポリタンだとか、ご飯をグラタンにしたドリアなんか、ワイルさんがはじめて出したんですよ」と発言している。古川ロッパの『古川ロッパ昭和日記』には、1934年12月22日に「三越の特別食堂」で「ナポリタン」というスパゲッティを食したことが書かれている。ただし、ロッパの記述には「少し水気が切れない感じ」とあるため、茹でたパスタにソースを絡めた料理だったと推測される。,「スパゲッティナポリタンだとか、ご飯をグラタンにしたドリアなんか、ワイルさんがはじめて出したんですよ」と主張した人は誰ですか。,小野正吉,Lexical variation (synonymy)
24,10,ナポリタン,『vesta』編集部によれば、1905年に西洋酒食料品雑貨を輸入していた「亀屋」が発行した非売品の本『佛国料理家庭の洋食』に、トマトソースを用いた「スパゲット・アラ・イタリアン」という料理が紹介されている。これはマカロニの代わりにスパゲッティを用いた、トマトソースのグラタン風の料理である。1927年の若林ぐん子『欧米の菓子と料理』には、「ナポリ式スパゲッチ」という料理が紹介されている。これはベーコン、タマネギ、トマト缶、トマトペーストを煮込んでソースを作り、茹でたスパゲッティにかけるものだった。また、『婦人之友』1937年12月号には、スパゲティの代わりにうどんを代用して作る「スパケテナポリタン」という料理が紹介されている。これは肉と脂とニンニクを炒めてから汁だけを残し、トマトを入れて炒め、トマトケチャップ、月桂樹の葉とシェリー酒を加えて湯で伸ばし、塩と胡椒で味付けしてソースとするレシピである。以上のように、戦前にも「ナポリタン」や類似した名前のパスタ料理は存在した。古川ロッパは、『ロッパ食談』において、戦後のイタリア料理店で供されるスパゲッティやマカロニについて「イタリー料理といへば、われらは、戦争前に、ニューグランドやホテルのグリルで、もっと欧風化した奴を食っている」と記し、戦前のヨーロッパ風のパスタ料理が戦後のパスタ料理とは異なっていたことを証言している。しかし、戦前のこれらのパスタ料理は太平洋戦争によっていったん忘れ去られることになる。大矢は、太平洋戦争によって日本人のそれまでの食文化がいったん完全に破壊されたのだと述べている。,『欧米の菓子と料理』と『婦人之友』の12号とどちらの方がもっと古いですか。,『欧米の菓子と料理』,Logical reasoning
25,10,ナポリタン,『vesta』編集部によれば、1905年に西洋酒食料品雑貨を輸入していた「亀屋」が発行した非売品の本『佛国料理家庭の洋食』に、トマトソースを用いた「スパゲット・アラ・イタリアン」という料理が紹介されている。これはマカロニの代わりにスパゲッティを用いた、トマトソースのグラタン風の料理である。1927年の若林ぐん子『欧米の菓子と料理』には、「ナポリ式スパゲッチ」という料理が紹介されている。これはベーコン、タマネギ、トマト缶、トマトペーストを煮込んでソースを作り、茹でたスパゲッティにかけるものだった。また、『婦人之友』1937年12月号には、スパゲティの代わりにうどんを代用して作る「スパケテナポリタン」という料理が紹介されている。これは肉と脂とニンニクを炒めてから汁だけを残し、トマトを入れて炒め、トマトケチャップ、月桂樹の葉とシェリー酒を加えて湯で伸ばし、塩と胡椒で味付けしてソースとするレシピである。以上のように、戦前にも「ナポリタン」や類似した名前のパスタ料理は存在した。古川ロッパは、『ロッパ食談』において、戦後のイタリア料理店で供されるスパゲッティやマカロニについて「イタリー料理といへば、われらは、戦争前に、ニューグランドやホテルのグリルで、もっと欧風化した奴を食っている」と記し、戦前のヨーロッパ風のパスタ料理が戦後のパスタ料理とは異なっていたことを証言している。しかし、戦前のこれらのパスタ料理は太平洋戦争によっていったん忘れ去られることになる。大矢は、太平洋戦争によって日本人のそれまでの食文化がいったん完全に破壊されたのだと述べている。,マカロニの代わりにスパゲッティを用いた、トマトソースのグラタン風の料理を何と呼びますか。,「ナポリ式スパゲッチ」,Multiple sentence reasoning
26,10,ナポリタン,『vesta』編集部によれば、1905年に西洋酒食料品雑貨を輸入していた「亀屋」が発行した非売品の本『佛国料理家庭の洋食』に、トマトソースを用いた「スパゲット・アラ・イタリアン」という料理が紹介されている。これはマカロニの代わりにスパゲッティを用いた、トマトソースのグラタン風の料理である。1927年の若林ぐん子『欧米の菓子と料理』には、「ナポリ式スパゲッチ」という料理が紹介されている。これはベーコン、タマネギ、トマト缶、トマトペーストを煮込んでソースを作り、茹でたスパゲッティにかけるものだった。また、『婦人之友』1937年12月号には、スパゲティの代わりにうどんを代用して作る「スパケテナポリタン」という料理が紹介されている。これは肉と脂とニンニクを炒めてから汁だけを残し、トマトを入れて炒め、トマトケチャップ、月桂樹の葉とシェリー酒を加えて湯で伸ばし、塩と胡椒で味付けしてソースとするレシピである。以上のように、戦前にも「ナポリタン」や類似した名前のパスタ料理は存在した。古川ロッパは、『ロッパ食談』において、戦後のイタリア料理店で供されるスパゲッティやマカロニについて「イタリー料理といへば、われらは、戦争前に、ニューグランドやホテルのグリルで、もっと欧風化した奴を食っている」と記し、戦前のヨーロッパ風のパスタ料理が戦後のパスタ料理とは異なっていたことを証言している。しかし、戦前のこれらのパスタ料理は太平洋戦争によっていったん忘れ去られることになる。大矢は、太平洋戦争によって日本人のそれまでの食文化がいったん完全に破壊されたのだと述べている。,太平洋戦争によって日本人のそれまでの食文化がいったん完全に破壊されたと主張した人は誰ですか。,大矢,Lexical variation (synonymy)
